,meaF13,frePRatio23,stdF3,frePRatio12,meaPow13,frePRatio13,freRatio3,WL1,frePRatio23v,TM4v2
25,0.33809185784642526,0.5698322239749277,0.6231136784656296,0.21897406532251934,0.3818613235502757,0.14505230179720427,0.5416204384508024,0.3272111311034431,0.038854035250924956,0.004387561184222232
26,0.3561224634430979,0.8118809447348974,0.7144540390226874,0.21855698977694715,0.4020001249104169,0.12974034989688704,0.4204216453604077,0.3410660716069662,0.375730207171199,0.0018083958908522279
27,0.6099293455071012,0.8123295137459545,0.8236699250055514,0.2183201132330878,0.35957172566003026,0.14507455203563616,0.29833180914252744,0.44898156055804184,0.3528398744941319,0.02020920879560239
28,0.3431077452098007,0.8223539822333766,0.6365071465882016,0.2189062047675725,0.3965118577559378,0.14774974430893884,0.5629201742726785,0.3083923842344406,0.3859952844085624,0.009938370951484359
29,0.6686585323930981,0.9501304775359976,0.8711489433410449,0.21741200176183284,0.5972221883626468,0.13274291865996857,0.2821347021003011,0.18783294716098187,0.531174540350543,0.0030715183292522024
30,0.22932903566156293,0.8381088735825558,0.5034785046631087,0.21909428271012182,0.3324982095964124,0.14787103399714563,0.6671255343280509,0.43494014884006305,0.38619768627094136,0.009091199805632307
31,0.6393861285062294,0.8293813186135673,0.9002214997217086,0.9715976890812368,0.49047153431084317,0.1298943108391066,0.3364736923280711,0.2517665178411465,0.5347838226636996,0.015005337406857392
32,0.6778344765316199,0.8293318903447876,0.927374267311451,0.21824640701235903,0.46562332120211064,0.12989594693784837,0.2692537955653448,0.302001571755202,0.37483447594592845,0.01011203573660547
33,0.656920717307573,0.8122992846521198,0.8661355930958117,0.21853030304185572,0.37225126396398556,0.14508918006163074,0.15202271352115232,0.4485720591063659,0.35279705314860876,0.008051213561880627
34,0.6719421814996244,0.8296066762234628,0.8900024909827907,0.9720910124413559,0.5118202124407005,0.13259448096871979,0.27531569218545726,0.26556447878487993,0.5357170985960389,0.003288655816124992
35,0.6604363188238578,0.5563840629712444,0.8660345703390777,0.21737946936095948,0.5121353976141104,0.12964828667352313,0.3229714125243107,0.269113701428965,0.021552791563932805,0.012794717314953609
36,0.9272016131909675,0.9687948935489008,0.8555608201156356,0.9747922183513749,0.6552767802467622,0.13356080354039793,0.03746696244570796,0.21837988912799705,0.42365664687235405,0.0018210965821934535
37,0.2205110317100467,0.5642422610815674,0.5610141105929141,0.21901498498299293,0.2944825912703703,0.1303717646059325,0.6255090709636086,0.47170511403365156,0.03171592450465699,0.008043657824107773
38,0.2505599230485621,0.8426822764545702,0.5295617597640545,0.9797770463070768,0.36094749954855054,0.13088883873163146,0.6637282420590312,0.39092373177860945,0.39213759678088356,0.04013926230686625
39,0.5578164638474709,0.8123455619221355,0.7521778513252974,0.97788737130322,0.37449311692079984,0.1450412524069936,0.3721784072575048,0.43679274197154777,0.3528664466683628,0.030050636352405055
40,0.6202298279035963,0.8659641694721562,0.8830552822317892,0.974469690095841,0.48280227347012067,0.1448950531594722,0.3388560533165491,0.2886925689564775,0.42228559368682284,0.0009159806401857979
41,0.6708679862174292,0.86575401749496,0.8899959332966864,0.9805072462110554,0.5186259602802467,0.13304404148864626,0.2747226459936083,0.2511701412079126,0.4219825944339024,0.001960044405685323
42,0.36790190516393484,0.8124754388612592,0.6494104687088557,0.9760447157850005,0.3842930554206408,0.12998999707897377,0.5397788115176722,0.329048959237336,0.3760732525750431,0.006216782383888314
43,0.18167313658081907,0.8004895092235456,0.9498598773329711,0.9794585846016521,0.05585317773231785,0.14499443427034064,0.25184484981084093,0.8854644193653589,0.28142018958713777,0.051425030564744005
44,0.6771299681307783,0.8123221301047674,0.8489726747707369,0.9781501721040253,0.4149747986322183,0.1299904940725851,0.20712562728391648,0.39745252689703864,0.3528229207369248,0.0030919480997662454
45,0.1680034708956505,0.8006426927370873,0.967673108648822,0.17335525203842178,0.03334492378014109,0.14501775880396356,0.30130127203986634,0.9238146322620813,0.35834037464089336,0.11043471144808614
46,0.533337721372646,0.8123328924591732,0.808186516850244,0.2176229540487462,0.33105030434033533,0.14505987469773118,0.25808402305158695,0.46836281141874425,0.35284899041577455,0.006622311720359402
47,0.7343484538759774,0.555462331788044,0.8732115435284588,0.21832900881145162,0.38940695575092454,0.1299386457688426,0.1574101419497224,0.4543316200684555,0.020339538313798144,0.0043278053442424545
48,0.8921655739742782,0.8286143620986597,0.7886209998994071,0.9751299961698181,0.8588330074645912,0.1297133156986897,0.08418705753466613,0.06583500343432636,0.5551587541304301,6.307314580853395e-05
49,0.6340512882506826,0.8295948293789674,0.890820372784524,0.9777397047023806,0.4974888733595611,0.13327954425368838,0.29345808418205505,0.2890848856476185,0.5359785600514206,0.004301548555654474
50,0.70995829679123,0.9504203011079617,0.8869067238323899,0.21738328175168675,0.605249127794792,0.13266880602867692,0.2650264318780889,0.19369244958419873,0.5315616256512095,0.0011469037234507276
51,0.979823382503812,0.9681907386368067,0.8157847881535205,0.21874278028506006,0.6983297818478523,0.17664477323512937,0.03633767098833979,0.20282695370306753,0.5544355431150323,0.0021729231186443107
52,0.44377512362947763,0.5633236040435028,0.8750165478011156,0.21797953966144445,0.18229431281866132,0.1406904414180316,0.22395883620723925,0.6574979061375167,0.030507259255828423,0.006809278762763432
53,0.7419206334026133,0.8123771174526677,0.8846019824533827,0.9909778502640334,0.3917822643041591,0.1300694716760664,0.079729958317856,0.43088779324931387,0.3761287510051273,0.009722282727749752
54,0.5445583397701199,0.9516846002236498,0.9014186955957282,0.21841033981363506,0.440912383887662,0.14486071093615244,0.28478610916467784,0.30697555445595714,0.533231330412233,0.002307410487155219
55,0.6513716342910284,0.9523462814998116,0.8873328327398458,0.21815058892541161,0.5037382056103376,0.004822282164371583,0.28498815363109464,0.2770363244390685,0.42205604615004977,0.010189609055690638
56,0.5812226891392931,0.8123645077647498,0.7975138944393869,0.9751421958201456,0.35273558211458755,0.145064168356216,0.3668264732923733,0.46219988930493466,0.35289259827580727,0.0036306460539772215
57,0.5511734719562743,0.8123152075853507,0.7715829746211295,0.9779445571641303,0.3688138398731392,0.14506989206010262,0.3788926338958917,0.42812667810459126,0.37603833351557897,0.0031866686561344863
58,0.6272875709709693,0.8119674762276072,0.8674358908022551,0.968957989741619,0.5011418119022536,0.1298191704067109,0.3708025381354497,0.26722408067287673,0.35237302351361593,0.0032162810004087855
59,0.6998496064694472,0.8296247595975808,0.904043802216748,0.21802732162522726,0.5288347906424755,0.132876440167552,0.29611267131552,0.25548677207703446,0.5354720228596073,0.0013559939618809618
60,0.12608422721984414,0.5730675340158429,0.9176411682623311,0.21763591617721922,0.034058069269486346,0.1299886494549079,0.3156429433104984,0.9246674068151919,0.043170252098655604,0.06557563491584038
61,0.3358831208800018,0.8126132971920133,0.6633417608848796,0.21928337729019842,0.38430298290851006,0.13013050502757822,0.4982211794313621,0.3084264588595258,0.0367711372770409,0.0019216311169114623
62,0.5364832612863983,0.9913642424204817,0.2435302642684971,0.21900151453575628,0.7108255987940238,0.1305858695241369,0.8675041337840388,0.13650884601101274,0.5845562086417626,0.01101186450511981
63,0.35112091323787287,0.8219723157290515,0.624594668171313,0.2191720554809598,0.39139663794941826,0.21911585364887182,0.5214488932931487,0.3167197822811223,0.3652990071455936,0.0027490276949232494
64,0.8752822505819176,0.8123799781155023,0.8753859940017884,0.21853614870763766,0.5942369299281464,0.002443369937916634,0.04849568666436804,0.26574613471147523,0.3528960447386931,0.01609632331580894
65,0.13958005486243907,0.5729369682404942,0.95036248215688,0.18158391618433573,0.05362175492098653,0.13457485718830461,0.282708044094838,0.886742975244371,0.04291288707301144,0.009444592239092948
66,0.6631767036820592,0.5572457913956841,0.8845228603360583,0.1738043516661037,0.3680108443353565,0.12997258081667357,0.15399101728330858,0.4401091906919032,0.022683624647748035,0.004546602353344567
67,0.7041601056518217,0.8298421329694152,0.866133576548714,0.2174303012373241,0.6228030375096933,0.13240062602174718,0.2988821323292795,0.1891503646752422,0.5335234331620516,0.0038326339893097272
68,0.7123500117385483,0.8123447023000697,0.8662546475353143,0.21824996524370455,0.42992422562138843,0.12995653683439443,0.2039089751701429,0.3792123215137003,0.3528262088045275,0.017346085252824706
69,0.618055043934429,0.5607615317873154,0.7876976089144513,0.21826368985032302,0.3628558391787177,0.13003028807982836,0.3315089929296057,0.4468598041462457,0.027177845022340885,0.011056123067581447
70,0.7571979783955319,0.8123728250352004,0.9024079760846894,0.21839483609134386,0.3600290184240351,0.13001568400533314,0.14743343350958665,0.4750628077951593,0.37610788597680683,0.08031881649210174
71,0.7250892724332129,0.8297241711891232,0.8641053131560861,0.21811627740886547,0.6056754442833566,0.1569891091475813,0.3035204832530835,0.19330795369615966,0.5347612649906115,0.0019018159520632818
72,0.6581319464956809,0.5665805469575954,0.926731121660553,0.21754035224965362,0.4740518715011103,0.1297942700053225,0.31360314914903187,0.26983546541110465,0.3525694391266718,0.004222184447783343
73,0.6800808974148638,0.9521675541173363,0.8768958008689441,0.2181221230746474,0.6209336664110233,0.1325930893161625,0.27030828201292995,0.17014383369870142,0.37544701109739204,0.0007748647452219893
74,0.22294003956078112,0.9930648424309907,0.5281960571501954,0.9778817797968199,0.3102699359350305,0.13033996546827806,0.6860945241289578,0.4467890695066201,0.3668703812071971,0.007819934494145865
75,0.6315184826333841,0.8122028988163915,0.8998517837883213,0.9641658145973391,0.49697183973817566,0.1449117522857039,0.3115825454814093,0.2666265931301113,0.0353455797283751,0.003682711064641746
76,0.20650444280834301,0.9926512845173128,0.4971986018294146,0.218948649384337,0.32173920036975484,0.14788111828282402,0.6992209931526997,0.4299287753482793,0.3669386604980625,0.00924889205875504
77,0.5900417683776708,0.5677720059121504,0.8448414966624973,0.9667150331970276,0.4819480068557471,0.12980644124149496,0.3624077672942859,0.27205349122306743,0.352413583629924,0.002022164782314528
78,0.09334679288362124,0.8120032302433943,0.9427305548388649,0.1730362820142335,0.04576345711821611,0.12745116914488955,0.2928640595074098,0.9022823777713709,0.35242409779958367,0.010675623046996503
79,0.10901861012004599,0.5747699272776812,0.9602945002898591,0.9902824701953648,0.04222022359969946,0.13016917789331559,0.2096793548569379,0.941934576639043,0.0453506997193564,0.0135721856584348
80,0.684713901194497,0.9522906337799933,0.8529820002849741,0.9767578870103969,0.5584901698392111,0.15704487739597328,0.2577543477354178,0.25187958823310086,0.5340321551163916,0.0012391310845577333
81,0.572088257590507,0.8125698606598174,0.8048102386192686,0.9796042179274369,0.3645461510689705,0.14505037158813974,0.29871828538502626,0.44191031841454553,0.027891115368242347,0.004176095977363234
82,0.11808979525071861,0.8121551727131591,0.9428984128445608,0.9882324206215773,0.041117644124190056,0.010084954911478594,0.2935168053808726,0.8774295136991508,0.35261263188182446,0.19121684585691903
83,0.14657121160553854,0.8231703442456187,0.43180909207937035,0.9769258863617821,0.4275340886685517,0.13060988724232897,0.7039531805766761,0.32492926637029224,0.3668876790645022,0.006450152588722413
84,0.37137557049262965,0.8226030079143867,0.631109991154549,0.9703276546502653,0.3917724122149318,0.14773593345174532,0.5159156953899884,0.3254841353837573,0.3661645882110433,0.006264436490523723
85,0.7130850843538105,0.8303222489717127,0.8723521302358023,0.21832214650814236,0.4174461776218589,0.12997304293971967,0.15651873189118834,0.38772944271001175,0.02474139785257512,0.0030785545644141394
86,0.6644856862211928,0.5657458880889343,0.8914261732337451,0.9700554499523324,0.529423817400574,0.17722922504184205,0.3226183392382732,0.2331171341798141,0.3526777596527451,0.003780069991866977
87,0.5751291362497611,0.9510061819350821,0.8779449579561653,0.21826978967548677,0.49565788016969214,0.14489617324429432,0.3031050683818818,0.2809329062754714,0.5346486404823606,0.0016520852399710137
88,0.6340397207708113,0.9517308262579132,0.8693044686761845,0.9797150314179119,0.5067782625212325,0.15707398903451048,0.273557749993487,0.2737226752107325,0.5332704376614608,0.004326984710934713
89,0.31311799464865575,0.5671686480006471,0.6677021922602577,0.21930904738776252,0.3892175920614277,0.14503158022799503,0.499635454003175,0.31148076524780904,0.03544700732867667,0.00822724766488336
90,0.41918640863474904,0.8228663824524608,0.338114373705414,0.2190777623503033,0.5541934022920936,0.13060877842880067,0.7762427557108843,0.21716891694521212,0.3862816357710295,0.027940035291457103
91,0.14700898369588145,0.9923294386001846,0.5260970504715945,0.9841549416589848,0.2966832263028665,0.005372145188212468,0.6829166566270255,0.46104373545794186,0.5858618773467763,0.002713126726339406
92,0.6261594973001339,0.8295973968594419,0.869756170536418,0.9738398831476827,0.490100862020108,0.12976607768168646,0.3229371289333327,0.2662094567002004,0.3752017981578738,0.02102361780834122
93,0.5996388339524108,0.5592789968312964,0.8448703614238604,0.9775775510167772,0.34215514200517405,0.1345881520315785,0.2575411974892621,0.4874800697780456,0.025282891244815475,0.035991030481423644
94,0.1943398528844652,0.9559056861380932,0.9360048544072536,0.21759550483550927,0.047041715429691155,0.11578649309437768,0.30981704450983705,0.9027554232482502,0.538237604504019,0.06919793119977431
95,0.49039516303385344,0.9511061201163006,0.8672094591378385,0.9820502478181052,0.3868899103170852,0.1571233115117563,0.2851418732784054,0.3705168084449808,0.3753062351593178,0.0030304145107246747
96,0.32460042910462655,0.8443772092215929,0.5623132984168464,0.9808447698701169,0.3279031650213635,0.14523989134895443,0.6237144112047044,0.42575151312947623,0.399899686628587,0.0025237699371525547
97,0.3979636673603353,0.9494577805730993,0.7979556511270348,0.21872549744709607,0.37353354353636964,0.1326972216648215,0.3525676550525244,0.3693821456478342,0.5301821119727936,0.010462611328850987
98,0.6103375635009841,0.9527043624795122,0.8758565006873846,0.9766862140647228,0.5062095205111323,0.15702639247412895,0.29460468255388417,0.26761728205197194,0.5345752870805269,0.011642844587279304
99,0.665943139808309,0.8298596954467186,0.871878937298438,0.9778609387275103,0.6288860240197454,0.15699812970490662,0.3247863268771,0.1830314345788811,0.37553205925993577,0.002535439620969435
100,0.6159343501528293,0.95198079980034,0.8656566709761893,0.9783021594143558,0.5251984649339136,0.1571017481177908,0.29687478710354787,0.2620991560682868,0.5334731836239377,0.05487622828127341
101,0.5174379759060799,0.991084352891595,0.2447906843652805,0.9705652936722702,0.7009546599062568,0.14778898954506486,0.8181324603962146,0.12523533608507648,0.584180811820614,0.0009055732016685384
102,0.6979321419046296,0.8297796509695313,0.8484524603320565,0.9745655081827884,0.639121942600773,0.1326177675673945,0.3500840210946214,0.16935092707016278,0.37543007705766673,0.0029495517038889783
103,0.5367729370499374,0.8119570355198684,0.9123032352215431,0.9748514374873396,0.4296080791152924,0.12979585996220525,0.3461118701827305,0.3139004797149738,0.37572775040573775,0.0019369719177395684
104,0.6739377021152358,0.5584481806440551,0.8811445538338741,0.9792872811783032,0.3785744454147132,0.14507392154763882,0.15734126899189244,0.4455389933083254,0.3532086023276679,0.03532734329378692
105,0.9420630551473901,0.8286009269458442,0.8319982645189241,0.9778281521672552,0.6451503656268649,0.17650511486029566,0.08271375598816183,0.22201733010789843,0.3739149677316037,0.0017405806320206704
106,0.7011319023437507,0.9528506974808348,0.8682319852976521,0.2180601081854825,0.5584192951156884,0.1330205228774331,0.2965603027327924,0.23446307177150205,0.5348334713921187,0.005181884675165098
107,0.15701192118407992,0.8119610290621142,0.9286937378474703,0.9790056725832429,0.04725836086116797,0.2516124730532424,0.3028621844897512,0.859183127619146,0.3523691455601311,0.02114425264320925
108,0.3147695375142333,0.8222915799335517,0.606320061822019,0.21917434291539617,0.3918723028492015,0.1477279554890972,0.5788574574393619,0.308075880049402,0.3859470940091299,0.03654410603550406
109,0.3628602760847893,0.8222969511482473,0.6293351952263797,0.21934412138245424,0.3951662181913549,0.010325773148234726,0.55256073228674,0.3229438124985079,0.3657472712589137,0.0031379218206136605
110,0.446287221828584,0.829830892414655,0.8509630302043583,0.9756662724654654,0.3705878442560623,0.12980166643965577,0.2550524387277131,0.3695274122178477,0.37549855652739866,0.005453059648311807
111,0.6442504167143893,0.5576164251346888,0.897040435755506,0.21861315900033013,0.35404852380140345,0.14500812537003746,0.1324242779683713,0.4663468539910597,0.023076226473794426,0.007394814536876798
112,0.6652221599678196,0.8298365881224482,0.898580694750498,0.9782668312602824,0.5375124203554719,0.15697372030925472,0.29404863524277325,0.24112178271005455,0.37542777573805924,0.002386806759679303
113,0.1033885058677263,0.8980120186550513,0.9345961555701994,0.9865803846397253,0.0356316389289722,0.1556851437338281,0.29747804620958396,0.9200625858152365,0.08853056477312937,0.044630065072544106
114,0.20978341604624517,0.5636135414726943,0.5390124875069826,0.1739619304828342,0.32622567090025845,0.1304167148778648,0.6251703936057128,0.4294420353866295,0.03087686645628135,0.01952504924101934
115,0.6761805712933925,0.829316866883652,0.9300013982956425,0.217709622397948,0.4729983891080126,0.1299909900095126,0.322956490661666,0.2870717963863608,0.5359229578451163,0.0032534729016854237
116,0.6265275875434209,0.5674265630846747,0.8737324418736161,0.17362237354871818,0.5181519189645555,0.009394834725320503,0.3455900942315626,0.24772591769307642,0.035775868708006864,0.0030311290876091695
117,0.83927371215255,0.5498160949601155,0.896492982298859,0.9818255709245733,0.41374377756998465,0.15092803078133982,0.10850121753837458,0.40460541079192464,0.35330693848899425,0.009722741726040525
118,0.629513561403849,0.9527442694376631,0.8768157681789962,0.21858672642462046,0.49639473853196076,0.16971824618527465,0.3514695527342907,0.26556174392759685,0.5346562325321409,0.0020601512374505684
119,0.3148037511870923,0.8126616608957182,0.6268261573045861,0.21936445413300004,0.3656448349479743,0.1300844818693666,0.560928961782052,0.34389654790316637,0.3762458149508325,0.00203818104085462
120,0.542640256100746,0.8123170748438775,0.796494756547662,0.21810102784595603,0.36091306750201657,0.13006276631293473,0.30476108935957447,0.43448520108937005,0.3528274049620108,0.004121127454783603
121,0.7033642141599965,0.8124050494769427,0.9075404089072917,0.21832240066752417,0.38036843043777824,0.1299415164264842,0.14809707723519414,0.4469988496228826,0.37615066799660446,0.004047625137584195
122,0.614367005506935,0.9522007434990797,0.8608606732437887,0.21830257623574195,0.4975258689599247,0.14489556741225218,0.403495238396937,0.2523786895880833,0.5338603235436674,0.01563318882453112
123,0.41325326899425,0.9503531253438844,0.7848985164857024,0.9753549272227318,0.36456977597681134,0.15713302948038596,0.34784500783581257,0.3757150975150328,0.5315582938883563,0.00842751096629719
124,0.5469805048862827,0.8123315745617679,0.7971495872292228,0.9830168159471796,0.33220289824840155,0.13013140954890626,0.30904291784548366,0.47383474780394397,0.35284141475171327,0.002256080047618917
125,0.4800114762434104,0.9914614480282462,0.27030711777815275,0.21885283129738964,0.6033383628416391,0.1477831813064747,0.8556599664649484,0.20885761698756,0.5846939033000074,0.000643755534585959
126,0.6006729829451358,0.9527645075598068,0.8786168730123235,0.9778983001566384,0.5236926283878651,0.177582685771087,0.33046495178587176,0.2565492055562767,0.422125581679368,0.004027139730913696
127,0.20040349324858342,0.8975863349466713,0.9800855813208962,0.18157298733091726,0.033014175070368856,0.12996979821601484,0.25123779908396887,0.938269787086311,0.4632096914317874,0.011426346916205771
128,0.11825190289116949,0.5727577854291099,0.9604067391128146,0.9935514681643771,0.03558602275053485,0.17648503786820102,0.3141118623548681,0.9222440081680532,0.04272335892382095,0.012624096870768636
129,0.6652754518363537,0.9534845406649342,0.9190282791029366,0.9667986516336475,0.4700829749489268,0.14491040325272633,0.2625012980185846,0.2861885384757053,0.4223334126766258,0.00910499965878954
130,0.1758949360016957,0.8133170786011661,0.5351397009898354,0.977799686316491,0.3012653274443642,0.14524909858708343,0.6702389442757717,0.4550272918154529,0.3541174143816145,0.011289480232691376
131,0.7111902659819804,0.8229396467317653,0.13087632962166207,0.21889095520466312,0.9021820744001128,0.13058296258701835,0.8703353737553546,0.03529448454423889,0.366567387416183,0.00027547286623302164
132,0.6972582791793346,0.8123153157497165,0.9097892888052638,0.21806976624199176,0.35401233245322167,0.14504644424670368,0.1211493552471079,0.47264797325059127,0.35281626813503103,0.0037110429080025875
133,0.677862124437735,0.8122882063439084,0.8590262484869058,0.21817320911039384,0.35511717388799247,0.14501794196248793,0.16516022716945844,0.4592344072031213,0.35279299495221544,0.002742640838024963
134,0.5691439592420662,0.9501505448723003,0.8414726280696947,0.2186027384656754,0.381420995480731,0.15713543167487867,0.31550080645328976,0.3709570517931474,0.5313125081041035,0.007296956622873343
135,0.1788053791062314,0.8121819234687014,0.9041192664114301,0.9798916721882792,0.08182901523215919,0.1450467823855179,0.35356717522902315,0.8412195185108029,0.35265610865610564,0.00816872051464634
136,0.7844165029162269,0.9599289166558834,0.8976542320484515,0.21839178617876198,0.4122663663119872,0.1300252304389602,0.10125986998654465,0.42348234912202404,0.5439023660213498,0.02012325962702559
137,0.25132647224285454,0.8231972259369724,0.5449073705343545,0.21894483699360967,0.30754791929279085,0.14524352986348665,0.6469870129647748,0.46382044373281606,0.3669165124679482,0.010529796334347679
138,0.667876570753794,0.8297511069626597,0.9184431678016518,0.2174712208977977,0.5027963345704156,0.16020134334801878,0.28043052753799175,0.28350117964453403,0.5340479946447101,0.002089987864980587
139,0.38108182656046524,0.9509987527510041,0.7933465982530918,0.17386585823650497,0.37666019955758584,0.13280523693897442,0.363371817469416,0.3652977150691566,0.37530208247194524,0.0020959609279652255
140,0.7421404334416168,0.8122141621425972,0.9047399642977371,0.21823217408697693,0.3967531208440425,0.13000968204138066,0.12904083123092036,0.4400686727915351,0.3526872579078299,0.006951105757351958
141,0.716272022811722,0.9512030126166902,0.8613907593839589,0.9764836490374094,0.6337312412891006,0.15699576625548634,0.302559796612566,0.1673828397441095,0.5325971484697978,0.004479570347278133
142,0.57254937643952,0.9537835582079989,0.8565827639779345,0.9669925752419788,0.47020946873739816,0.1298966869687324,0.34890849632512444,0.2883415861792513,0.535963703666239,0.006469840833588674
143,0.7063367143502082,0.9533686624719008,0.8618830079097887,0.9750534941958893,0.5728021641420897,0.13323766118258343,0.2883086839247386,0.2214270129812001,0.5353593437322932,0.0017388454793911632
144,0.6768760863859397,0.9523176464071583,0.8688903074194786,0.21833129624588798,0.5475325480229659,0.1297020701175212,0.31158083313651563,0.24149270530345388,0.5339999298691229,0.0031931754784951354
145,0.27810746905658407,0.5734622485584109,0.8880797367733855,0.2178669470552967,0.15756833347512456,0.01112032891607806,0.3246811399764895,0.6182459578748762,0.35283459829263,0.019336912100699818
146,0.2614775060578567,0.8443622939248231,0.5553651994150137,0.21893746637153677,0.29821067712630134,0.14793271615250722,0.6301816932473557,0.4808646641128675,0.39427920478576606,0.011517677144289907
147,0.7966921243546446,0.8285636387039199,0.8805721975837857,0.9800767002182467,0.4137447577523312,0.1300102005208958,0.11919312351645192,0.41424499497889095,0.3738590378109204,0.005436413136436849
148,0.3445359216682848,0.8224438810535825,0.6487705667286767,0.97073532629871,0.3873350136339594,0.14497994009096005,0.5021812216186479,0.3207942995071077,0.36593638976513043,0.00179236398464313
149,0.2961230858060994,0.829108641940027,0.8972292877360248,0.2179586985921349,0.1434408899150923,0.1449862132704198,0.3624705125036036,0.7116410109179786,0.3745374833152417,0.005590148007137087
150,0.6346490499922042,0.8411722592103238,0.9039335877569642,0.21851657843523725,0.5388087115088361,0.157077194308687,0.29050079116449606,0.2482401274176876,0.37495903971166383,0.002265499944359063
