,freRatio2,kurtosis3,WL1,stdF13,freRatio3,frePRatio23,freRatio1,stdF23,freRatio2v,freRatio3v
54,0.40670736633160615,0.5169056736480149,0.26241034317872514,0.6476488777523058,0.33927778347169557,0.5149091339141404,0.41332893391538794,0.6490108185558608,0.3198206891711699,0.30669172829921415
55,0.029834623951252748,0.578032197561738,0.5453856622650531,0.7027936237138135,0.01668204024461073,0.5359955848149169,0.03178434747876452,0.703963298410737,0.014872388705640172,0.013604107928465392
56,0.2124681769396776,0.467267114723351,0.3703985360650311,0.36611664978408065,0.16077158279525813,0.12103520321677769,0.20772944447941788,0.3680675140983003,0.12682863709734019,0.12047085904193738
57,0.5013098521655839,0.6387152235073459,0.191838010813992,0.2956096390680813,0.4519490280482389,0.2706744983640162,0.4985966001471779,0.29703048387732833,0.41538295085035204,0.4050994974053038
58,0.02374813908668108,0.5345225070334478,0.5356751388531283,0.8758596790531534,0.013720064227392303,0.5609926282177632,0.024924728708589944,0.8757114876500204,0.011579759983156718,0.01070976177828628
59,0.6313718249068102,0.3717333541731791,0.17911133997866627,0.38660233512821884,0.5852891940828807,0.5196120944534237,0.6444069143220591,0.38774598083419864,0.59696002058624,0.5833503588989226
60,0.033432966728600966,0.20624218505783057,0.6360392834810755,0.8084315188996107,0.01704929793994056,0.546828556786376,0.035166400024312594,0.8088809433044575,0.020650571969962825,0.01735381849385037
61,0.08975083957484625,0.04393951234760862,0.5098171920403134,0.6973556538892147,0.046737385125209266,0.5267552331769622,0.0932539122620027,0.6986657552613936,0.050798886471565274,0.04401585420667675
62,0.43421310775409405,0.29602610190684586,0.17837569426564168,0.5210228181478914,0.41363465546103656,0.23517956400047305,0.431671901829304,0.5223574724277996,0.3740203990923339,0.3713752570860404
63,0.017564713621308486,0.37984526414504527,0.5824474932872328,0.785333475502479,0.008096751050527817,0.45857137225529226,0.016732259962185303,0.7861133385038055,0.010117669076192493,0.007993843555482924
64,0.39830815570506983,0.3823733979368552,0.09344539669695079,0.3628378738604255,0.37784838235796525,0.3588165727125793,0.3980575990900151,0.3640713525166616,0.3327455727887337,0.3288794453751754
65,0.0267763788069382,0.21057557049077832,0.6375657483356016,0.6563656235005598,0.01352020771411977,0.48135017936689395,0.02910562293370267,0.6576209693320889,0.014248075888366449,0.012540350590446628
66,0.04925274953549297,0.16579595185995624,0.7203258910508699,0.7579570293756998,0.021958593830070705,0.5717309890803011,0.04279881128884855,0.7588487373969739,0.03139401595433598,0.02351026301093724
67,0.2007515204671614,0.29974992185057825,0.3472670761761136,0.5882110678679959,0.15552680127088245,0.42326881381322184,0.20535810031975374,0.5890486769287395,0.14269407794699043,0.1338487312548523
68,0.01879724411720579,0.3518204907783682,0.632765660058116,0.8580529935490749,0.009109699019507339,0.40068987266921585,0.01841677393865851,0.8587672367331379,0.010920356984115878,0.009016739536087393
69,0.24573519059214555,0.21496756798999683,0.42540920292786993,0.3907874393559738,0.19610023572819515,0.4606011747546024,0.2461691417010552,0.39237311529714874,0.1668289587573397,0.15912910826897672
70,0.17156962989463484,0.1926988902782119,0.32312502298892853,0.598367276216879,0.13507567216699123,0.4524196791106555,0.16778301897031914,0.599779159491541,0.11289827356305707,0.10590991432735397
71,0.22134539705254416,0.33440183651140976,0.41114687166660535,0.5124646798528549,0.17113696149772814,0.37412386171009576,0.2130627980732286,0.5136408449778502,0.15843509486045804,0.1465478963211158
72,0.16689016860740213,0.27961667708658955,0.3698111229631809,0.7018539745161806,0.12875883980731784,0.5630070564118737,0.15505560415658165,0.7029839759178683,0.10483776639296326,0.09807679211103394
73,0.44448419521990523,0.3366339090340731,0.1507889800272189,0.36507703790584856,0.4127805677974788,0.512173296014507,0.4528585724612355,0.3666872609204317,0.3841380681685264,0.3762786199757556
74,0.11154170176916599,0.17183885589246636,0.5047890535917902,0.7202511062536653,0.073337091319053,0.5898174794023732,0.1132401496091537,0.7213544884518818,0.06541248508667276,0.0605442732807584
75,0.08415136582382202,0.20682244451391057,0.489774524588958,0.7286319773951058,0.052738205049366285,0.5327354436866795,0.08678286050444249,0.7292219315657329,0.04858235665660751,0.04457701684849971
76,0.04300008078383402,0.12525398562050638,0.6220987972192592,0.6449099003038865,0.018709644357896904,0.3366184412819805,0.03687479242055544,0.6461043997213203,0.02835432895875735,0.020806603195358153
77,0.491454224417491,0.4466415286026883,0.12073785265016362,0.05102095217785374,0.44269071777527247,0.5292308905270626,0.5000510129876896,0.05171348573081114,0.38938697452452803,0.3802013102875278
78,0.4176870434270811,0.2794681931853704,0.2582153235002023,0.6056205683211601,0.3779508728775922,0.4044061181850435,0.39681157973112896,0.6069722503384907,0.34395981004514936,0.33360574238276197
79,0.28775201671071315,0.21774382619568614,0.24384632361054917,0.6732286612997814,0.2582983157391275,0.16400835731462132,0.2739918422635005,0.6744337675653649,0.198250754438908,0.19452049197074328
80,0.1421680072936262,0.17292904032510156,0.27797292823776065,0.40250306552220505,0.08313518499538794,0.6197816060235739,0.14504186321138698,0.4036517555505895,0.07624950288909166,0.06896988517958567
81,0.08577165872292301,0.26067130353235385,0.39651285540883513,0.7087900517140268,0.04728229305455914,0.627267710016951,0.09094855937152001,0.7095276905078017,0.04827824174795893,0.043036543673980854
82,0.2542775040103404,0.2103606595811191,0.30990546952587633,0.6980140747454283,0.18426941341259268,0.6278550873181692,0.25399258032374794,0.6990206775071313,0.1853127120031815,0.17013443386589305
83,0.028345893296095853,0.2515258674585808,0.6694743811380439,0.8514154715572853,0.013620990058419602,0.6061654905980209,0.024562210881178825,0.8519054066488767,0.014812442978454646,0.011753088437597897
84,0.030688624482117954,0.26789817130353233,0.7707727958215324,0.7650077304472996,0.011161217587373179,0.70638624985217,0.015603461936713525,0.7660536589854482,0.016112241794745852,0.009607867173347495
85,0.3538955118809939,0.2696741169115348,0.20743186081583112,0.6119542037639282,0.31818181818181823,0.32820593684708477,0.34511697169538946,0.61359746559226,0.2683039160642852,0.2608561816423542
86,0.25550311017760907,0.273353000937793,0.26447934674660684,0.5129111798261983,0.2223395169280175,0.2922458311980132,0.2494708759255601,0.513979992901555,0.18822665918076123,0.18089459131832364
87,0.04067350636461209,0.21728860581431694,0.5003917313421856,0.7459641733752732,0.021582795258105303,0.40896992155162215,0.04125973859642651,0.7467918972565825,0.021935749877184385,0.01901959983110639
88,0.48420676045285116,0.3309153251015942,0.04472725935189614,0.47444953883883356,0.4691674353455639,0.422717309890803,0.507865768548648,0.47583242411893834,0.4405162935410672,0.43846960596031004
89,0.04449804387716244,0.2670092216317599,0.5380733438775885,0.7088620248440582,0.02282122237026407,0.7056727244057239,0.04245365958490624,0.7098221445190803,0.022915350784850436,0.0192565957041093
90,0.19183229276061445,0.4319240387621131,0.35881855298488247,0.6617862664605214,0.14890420552765538,0.22794575629755195,0.17889950875578237,0.6631932485901699,0.12725688352399,0.11891336030182924
91,0.030337791831600347,0.4207506251953735,0.5568874829881929,0.8221064136055872,0.017741108947422368,0.598703039381874,0.03085091834231668,0.8225783129362586,0.014074087070437696,0.01304022119614813
92,0.021569283678203377,0.2935077367927477,0.7842351123698827,0.9436477048568535,0.007618461958935452,0.38203571569361766,0.012325606131978223,0.9436462345378781,0.014568273796991618,0.008827415246734499
93,0.10619612006785845,0.2744939824945295,0.4147956744032074,0.7409753691955003,0.06838167469509071,0.6528836677573224,0.10582915641884486,0.7416652425959276,0.05971325473132619,0.054951715495988776
94,0.18971621793170307,0.3413103704282588,0.39496082686578143,0.6224036359759023,0.15291436918793347,0.3942050695785863,0.17960261967972527,0.6234355158860568,0.12527209511778606,0.11897601438319783
95,0.2178693840809685,0.40932713347921224,0.3965501894287711,0.5888601588740203,0.1704758976461344,0.25260377656009775,0.2219651071164203,0.5899280953820673,0.15949218658619319,0.15100042223402663
96,0.037975326308986646,0.37630900281337915,0.584213042998492,0.8058858026336834,0.021249701069317756,0.7024520045728702,0.042134557066167116,0.8063176159741301,0.02212582169508974,0.01990220515125514
97,0.31868530080437624,0.2827289778055642,0.24407989112443448,0.5621674574825398,0.27838645758600666,0.9284897701738479,0.30648168850818486,0.5635139931381699,0.252494327087281,0.23974448031163598
98,0.2595584586444473,0.30892271022194434,0.25090300511273766,0.5783427520392387,0.21899832598817945,0.33790357551149125,0.26522629144262555,0.5797983515833476,0.2010506585257445,0.19298682902246014
99,0.02866210430347027,0.16078071272272584,0.6339794754846066,0.850482486538359,0.015482901164975582,0.7991485000197105,0.02894281552618269,0.8506566061546146,0.015139951341614624,0.01314918481591959
100,0.304222686408697,0.2842958737105345,0.23600985765255456,0.5293143892946633,0.26797854531789145,0.5262191035597429,0.28249255970147635,0.5309728813113719,0.22263843076707138,0.21414347784633408
101,0.08593553450046743,0.31498515160987806,0.49080810681575754,0.6354819534040624,0.05500153735779441,0.671750699727993,0.08607736173852264,0.6364891617262366,0.04678544693194844,0.04313733502226945
102,0.43802148849984424,0.39870467333541726,0.10639276124618385,0.3358079650263902,0.42490861261999935,0.3062679859660188,0.4435459887510935,0.33678177539994475,0.3862142372564156,0.385009330009943
103,0.31937773366723987,0.21689199749921848,0.20813624158605218,0.5232246627925574,0.2694031635407058,0.39770568060866474,0.3164628679718755,0.5248038068697172,0.23153817811776264,0.22178318963755977
104,0.43442083761295314,0.2705181306658331,0.17808143598043183,0.48944394092871996,0.41715349663489465,0.6239799739819449,0.44146205393483795,0.4906997226348376,0.3938755936089082,0.3902259633065011
105,0.09857012613818655,0.6703852766489526,0.356278736160665,0.6990123687156795,0.05759283932902874,0.7189103953955926,0.10569022743109448,0.699819909823459,0.058028926006503403,0.052199022051512556
106,0.3127950052509493,0.5607807127227258,0.08158310957442899,0.48214000106626864,0.30757746575108474,0.6578192139393699,0.29833263507045216,0.48289143322860933,0.2392653285610686,0.23866301638540435
107,0.07582139848357206,0.19563926226945919,0.283260381800125,0.6442288212400704,0.044344231491920336,0.6274845271415618,0.08214610553827387,0.6449844228569926,0.04144735303062205,0.03783761696563562
108,0.43017391605405597,0.1815078930915911,0.22233604296170964,0.49330916457855734,0.3802569095691982,0.4519399219458351,0.44293817442968564,0.4948536274368041,0.3640489391068379,0.3506585488769937
109,0.049940566179270895,0.20772897780556424,0.4710652149924596,0.40606173695153813,0.028752007106009378,0.7360310639807623,0.05226334857934259,0.4072535590814086,0.023320349966079512,0.02166877783679974
110,0.17213026970260012,0.3597042044388871,0.36806745871188434,0.5895825558458175,0.13195996037033242,0.5920132455552489,0.15875892998630248,0.5904631078043459,0.10992438065829183,0.1021070839973304
111,0.16434201567206383,0.24329673335417318,0.3432835546400853,0.6249313589593218,0.10251785043216836,0.3715693617692277,0.15919959536932318,0.6263707228583071,0.08908958523405153,0.08147754668410086
112,0.3331109854473694,0.28526492653954355,0.2452293375510354,0.4667990616836381,0.28851593727580205,0.359514329640872,0.3261596771637647,0.468523654910415,0.2484224039113856,0.23837971097399857
113,0.29622047062353585,0.6022194435761175,0.17699635855372053,0.5472970091165965,0.2728741758054047,0.6386801750305514,0.2973601321561996,0.5487492277154837,0.23004538330175217,0.22481782644819465
114,0.15831554165560702,0.4769556892778993,0.3714146467061463,0.5562576638055126,0.12043148508762941,0.4496002680648086,0.149730716547962,0.5575197507657118,0.09721734858586568,0.09175826420953706
115,0.05021984743395924,0.28890473585495463,0.5133519696913966,0.655409980274031,0.028447951897782778,0.7103047266133165,0.05662224557001044,0.6565575171217121,0.02832070086789719,0.025750827442487648
116,0.026868703188653337,0.31449476398874643,0.7069187479309964,0.8405395319080876,0.01156947149055379,0.1297749044033587,0.022148319719016152,0.8415469351806817,0.01658595924860226,0.01213037497105654
117,0.0707735629132959,0.26250586120662706,0.4554584911906426,0.6058564802473743,0.044099962420142816,0.5144281941104585,0.07413163955742437,0.6065200531068842,0.03892524621610875,0.035941649981612395
118,0.12027558827941977,0.3491294154423257,0.3331481958288888,0.8268513088446979,0.07931228861330329,0.5900264122679071,0.121239420231968,0.8272580284726513,0.07044061571572276,0.06494504147427779
119,0.0582566848622636,0.288523757424195,0.3670546584764777,0.6579410353468038,0.03112978716135424,0.5201442819411045,0.06007376260943373,0.6586660181667608,0.03153291459049759,0.02759095057137799
120,0.1357214573403654,0.508270162550797,0.38472597197189834,0.7259929626272857,0.08456151139352944,0.4172677100169511,0.13983636770161528,0.727252770365307,0.07945440615715724,0.07288167912938069
121,0.22631475689836245,0.9775711159737417,0.31612351491521684,0.5299594817934637,0.14718185234532474,0.6008514999802893,0.22845786652831654,0.5318549288183718,0.1367688083374272,0.12511541971424292
122,0.21270314249114267,0.3555798687089715,0.36690182807959687,0.444020898864424,0.16622817806019613,0.398943509283715,0.20352250106910197,0.4456245974261564,0.14098343158584228,0.1316072133916289
123,0.022148619173466,0.344613746483276,0.6129583992349285,0.8227461747614224,0.011726623620648413,0.7005045925809121,0.023416046732238266,0.8232355763542912,0.012631003345264014,0.010843242212506307
124,0.18770285397744982,0.4179079399812441,0.37450822084084306,0.6347910113557605,0.14712155375627756,0.5481136910158867,0.1871764419852084,0.6356850656606154,0.13163431059489555,0.12336833789618493
125,0.03509942181855952,0.48045873710534537,0.4829514106006547,0.5768739670523004,0.017361894024802704,0.6866992549375172,0.03379013473941048,0.5778581099733151,0.0183667859732847,0.015310750623135708
126,0.059032209668670926,0.41570217255392305,0.4501434509140398,0.5809071280055446,0.037304840968877054,0.7072692868687664,0.05889069544812198,0.5819226269504292,0.0261041710529394,0.024847791443631764
127,0.14933237931472232,0.41208190059393557,0.2542189281641961,0.40935384123260654,0.09687916367735985,0.6430441124295344,0.15153679338871678,0.4107896362704244,0.08382020960535243,0.07717620779362291
128,0.06035244832719763,0.22469521725539232,0.5071394416449038,0.6609279202431092,0.028352294079464324,0.739062561595774,0.0558841853225866,0.662149514282334,0.03471588649495873,0.027678121467195144
129,0.2572711220874543,0.5829165364176304,0.39024257917386984,0.5655155408647439,0.20061323494243452,0.6191587495565104,0.2589180470925853,0.5669988037805791,0.18754240063630195,0.17479671474686392
130,0.02931991552319077,0.17429274773366676,0.5436513774965976,0.8265447566241936,0.01734310409620443,0.6421177119880159,0.03150648950326376,0.8263378596874055,0.016499695885091384,0.014990669990057076
131,0.03345835593357263,0.3545736949046577,0.7025784382241512,0.8334355174068347,0.01426497215674219,0.5707296881775534,0.027698966932730162,0.8340541322151092,0.020425409970290326,0.01493210204442992
132,0.15609975649444324,0.22002188183807436,0.367227903041895,0.7014314655861811,0.10007174336373886,0.45646390980407614,0.16321116989061513,0.7024029550563274,0.09387939504526635,0.08686443563655186
133,0.008639254018995762,0.24990622069396684,0.5695920844521278,0.7804819534040625,0.004321683577602403,0.5956754838964008,0.010782191908688954,0.7811181365267572,0.005819121809717637,0.0049224315231752025
134,0.25484991517697436,0.6055407939981243,0.4151248758597859,0.1882897051767341,0.1982764510949404,0.35299010525485863,0.23681531344767479,0.1895942055657066,0.15097843123494048,0.14226698810934502
135,0.22374352286759533,0.31264262269459203,0.33843564939125315,0.48355280695207126,0.1750247685422432,0.36253794299680686,0.22787827215754547,0.48463975392057623,0.16631722693990222,0.15598959397431184
136,0.055512342615780585,0.22446663019693652,0.4756979438702321,0.6003478701284853,0.03271839021557173,0.6404068277683603,0.062446409228358035,0.6013986565535735,0.0319861627716565,0.029160026696086846
137,0.32975961039110924,0.28625547045951855,0.11877000036782293,0.6035879938156421,0.2997249837723344,0.5314069460322466,0.3218832692595736,0.6046113601409172,0.2757561934170819,0.2679279205655212
138,0.10457582716875746,0.2929001250390747,0.4107974399529187,0.42046969131524237,0.0651549315021694,0.37799109078724324,0.10047821962502199,0.4212532698855047,0.05107229747116758,0.047215298492215924
139,0.03888472146888092,0.4016548140043763,0.4591735020414168,0.6773631177693661,0.0198302073724847,0.5803839634170378,0.04001371923754038,0.6781630801992823,0.022008854422532587,0.01864639943338918
140,0.2853285016906903,0.28192403876211314,0.25112737705521027,0.526546089459935,0.22362577294933556,0.36980722986557335,0.28213221263949884,0.527977074651979,0.19696119025896552,0.18543020199131016
141,0.43781375864098515,0.4072249140356361,0.025434950527825795,0.6880284693714347,0.4359605069864371,0.22515867071391962,0.42802501590085673,0.6892471704809854,0.38742777270919593,0.3877061795992863
142,0.31373902205398674,0.2235776805251641,0.23037481149078606,0.5289025430505945,0.26158655324382496,0.5138605274569322,0.30976171507835376,0.53037214254729,0.23327514211523614,0.22233209387215846
143,0.02739495216442972,0.3066212097530478,0.6654467208592342,0.8517086954203763,0.012901848245703923,0.40736310955177985,0.022604180460072038,0.8520368593324833,0.014869464523826259,0.011514730519347843
144,0.09589964339707564,0.2657861831822444,0.5268823334682017,0.5733979314389295,0.04518807010351543,0.23895218196869947,0.08965261240766108,0.5748425854113811,0.057843240461318945,0.04588730437625138
145,0.22578850792258606,0.42678962175679896,0.30036966197079484,0.4896038812176787,0.1892162891599194,0.5115583238065202,0.22549043018058598,0.49058141521959164,0.1713702131143706,0.1633718792138275
146,0.0651348513000427,0.2355775242263207,0.47829109500864386,0.7726315508876686,0.039656998394315204,0.7302834391138093,0.06568953278615573,0.7730469417533159,0.033559372587550027,0.030817635761860016
147,0.22101995360699822,0.4400515786183182,0.45775554492956194,0.5990563522951431,0.1573852960267842,0.6196988213032679,0.21515541595121856,0.6003365188700327,0.1478583292394788,0.13563382775575805
148,0.17103784145595552,0.2278700375117224,0.32609335344098284,0.5287772564909101,0.13374158723651397,0.40860409193046077,0.1632784636190567,0.5300790030628475,0.10499859639272932,0.09916370421825414
149,0.014000992487103459,0.21573147858705843,0.7455585390076139,0.8184677720317748,0.0036657442519900385,0.7208144439626285,0.006594785387275426,0.8191736884308493,0.00921994525931645,0.004979637423555214
150,0.18683338911264732,0.47929626445764295,0.35899326884172583,0.6753145492349523,0.1477841549656657,0.5798675444475105,0.1824521834644114,0.6763542912728563,0.12912602053945307,0.12165420395265532
