,freRatio3,meaPhase13,meaPhase12,WL1,rmsF23,meaPhase23,freRatio2v,frePRatio23v,stdF2,frePRatio13v
42,0.024030669639526187,0.012719057024567647,0.24602783779249146,0.5905499530933126,0.7865465688612632,0.0030387702905769866,0.026312873363361744,0.0005754280460049978,0.7386400681886751,0.002810575861758643
43,0.14380525770324734,0.012915249246935913,0.2664314062921445,0.35200957591609655,0.6202455344067827,0.002194492859137289,0.11963414694591494,0.0005809583307080659,0.8821871282007303,0.0016746051500159606
44,0.15541806315540907,0.3131810916366192,0.5228872637973077,0.3589279858667512,0.41907531718975144,0.06189334041514449,0.1347901566665669,0.000574950857997612,0.8580054464733498,0.001535799904067988
45,0.10677015077568838,0.009280443885024239,0.1835417456145434,0.4189436441116705,0.5602378274614944,0.0018012934982331139,0.10143016154060733,0.0005713974288552364,0.6320423598194469,0.0018274271949937394
46,0.0022258866718467274,0.011287063693680668,0.21755864695804034,0.8644645934051829,0.9999999999999999,0.0028157261891056246,0.013251480177622926,3.957880725334421e-06,0.9680351602144549,0.0015090252222175297
47,0.007422218663147934,0.011619532869828378,0.22257377612713294,0.6624009566352687,0.9110929804037735,0.002762930289274745,0.013205307212437928,0.0005660140068690042,0.8664725077799125,0.001868387396603069
48,0.17420422689572407,0.31440013430012786,0.5466041212384529,0.3647663925584899,0.3739532026918242,0.9671199874711804,0.15247166967656012,0.0005795656829894243,0.8425302300281975,0.001877835757430571
49,0.17051928678155248,0.31463308967080156,0.6285970270795895,0.41000571781576867,0.31133623870945065,0.062172390204468915,0.14123875515404993,0.0005850714133581324,0.8594702987268726,0.002349475087748406
50,0.03017380801606173,0.013813111960870633,0.27166156899784005,0.5315590510228159,0.5565178247167843,0.002549423134759506,0.033901834433776826,0.000579581898115889,0.5485684611020598,0.001784364473529934
51,0.10830378307126307,0.3118279348994782,0.4632422023264302,0.42299132065360023,0.44839626920251097,0.006307998136429972,0.089877548214379,0.011418662405823135,0.8837219938489274,0.0017804579397262578
52,0.04539498299889118,0.31164052404802944,0.5214451913878575,0.5215442295762802,0.47668368721684706,0.06110870076901801,0.03800940071628918,0.011455693121774906,0.8525136395094213,0.0024728229192107244
53,0.15880231007912532,0.30962280494313466,0.40530268805573866,0.38721768767410697,0.44624342901325986,0.005275977445499175,0.12019573915935756,0.0005734340487391844,0.8721324620523994,0.0023277360707345818
54,0.339280726419212,0.00697859675049352,0.13770283599483124,0.2624159638326543,0.5856116184919825,0.0017741302191217564,0.31982061086599,0.011345958411649345,0.4825159114781567,0.002419792696214616
55,0.016683132320035682,0.015408191493811006,0.30908124544327265,0.5453921926894718,0.6864577423420075,0.003229974465835009,0.014872300389322302,0.0005694794110391432,0.8761634145064887,0.0021611308400441565
56,0.16077200147914156,0.3135004846905878,0.6276743798679045,0.37040482098859545,0.3563299877994286,0.06062147618743188,0.12682921226947566,0.011486738139614618,0.874767588550434,0.002131046636200548
57,0.45194142796195225,0.014135999345399287,0.2884852657093506,0.19184954696103337,0.2755470592271632,0.0017221455944934102,0.41538753687568475,0.0005843602642403296,0.4708575884073048,0.002089476444263067
58,0.013719810083908185,0.012104430830530862,0.2431957089167891,0.5356815060752482,0.8583674330098257,0.002558297277751618,0.011579457393384646,0.0005685134527911835,0.9286504987508403,0.002273252253765009
59,0.5852966509687804,0.005034748917716872,0.11083544627938949,0.17910906168050084,0.34780682596027196,0.0015016677744030074,0.5969611872657185,0.0005943747263448393,0.20450891432210117,0.001643612449938936
60,0.017049894243564734,0.012507848677307703,0.2510862564400988,0.636042911021113,0.7806975747807996,0.0025564765031465798,0.020651231513250504,0.0005749823616718855,0.7830015092481255,0.0019566542949380067
61,0.04673811979024174,0.008183191142052272,0.16652777908409439,0.5098244544120517,0.6574417878774185,0.0019871516587099125,0.05079918048396549,0.000583502252405691,0.4755350190243011,0.0008594114797739784
62,0.4136419583703096,0.005103187794627012,0.10278247461809958,0.1783743343084947,0.48743993854527007,0.0016448604731362235,0.3740197474373894,0.0005783254574595492,0.4693073757477879,0.0018699058831646333
63,0.008097579203903693,0.01655014182175674,0.33741751621914284,0.582457836855948,0.7691191656081122,0.004421499738042125,0.010117186780946183,0.0005662192440411126,0.9096437775354586,0.001779834970880488
64,0.377844108810376,0.009602577362404875,0.17304966002225153,0.0934529078376008,0.3560713323392126,0.0011060188349746778,0.33274728660359254,0.0005746497199346987,0.46087098496155066,0.0009597094639428351
65,0.013521542390442537,0.31116569820930196,0.46691871329397794,0.6375802291944795,0.6337786290842207,0.06394052381335577,0.014248526730776687,0.0005751157889982228,0.860622048447154,0.002338599089982683
66,0.021959731382207498,0.011989084974948385,0.23666107293464012,0.7203272672500469,0.7284730206706799,0.0026730874679378926,0.03139485296593533,0.0005765153860567774,0.6948380762218132,0.002301960734740878
67,0.15552728889094172,0.013501393642907637,0.2609567739326222,0.34727322350002054,0.5596210375339113,0.002399591894441807,0.14269458816149444,0.0005731315208082886,0.8101624054581211,0.0021233244182165337
68,0.009110782291516045,0.012657816119759684,0.26887885165768544,0.6327633970041883,0.8419503006629143,0.0025963983319236663,0.010919935508152137,0.000564598657973312,0.9006349408767553,0.0024568333855026457
69,0.19610036298002748,0.022248406552317496,0.4376184597404512,0.42541645432524533,0.3737893568842853,0.06880136189214582,0.16682934181110692,0.011908660363115631,0.8397445171509433,0.0018111002198275342
70,0.13507617360399182,0.015235442101423344,0.3129553807080263,0.32313074413813536,0.5830263274606576,0.002946022500153263,0.11289814879891587,0.0005737676170550271,0.8839394137596792,0.0017607825070140443
71,0.17113720144885905,0.01525730153258664,0.328727095760829,0.4111525545983359,0.49029920687918077,0.0033603263059135005,0.1584360383297604,0.0005728841243073722,0.817301327474175,0.0023180670751075366
72,0.12875939939527925,0.012501230186535236,0.2566724869392779,0.36981737197122666,0.6834030975058282,0.0020976281752464712,0.10483758893431407,0.0005161121868189973,0.8998032879784887,0.0009431878110123283
73,0.41277403543544344,0.009908673354824406,0.19796066142973606,0.15079548261289283,0.3416826914226133,0.0013767313932128824,0.38413569143744875,0.011501257627140308,0.44193540525193536,0.0015004074865177207
74,0.07333766025058493,0.012720944699534668,0.2535395465527248,0.5047949650852771,0.6900741908544248,0.0024849950187965115,0.06541353804498079,0.011349460878965689,0.8313255932847872,0.001405417716055523
75,0.05273889899064711,0.012856611162950036,0.26738509158661644,0.48978017214506003,0.704838639494036,0.0026514744664257435,0.0485824102846347,0.000576074797906269,0.831351873572778,0.0017791211524113802
76,0.01870935059617984,0.011930658140009126,0.22879227270065605,0.6221020338614605,0.6350496474553691,0.002065355700199419,0.02835473311857982,0.0005705588751723552,0.6017095442499344,0.0014362806309563443
77,0.44269798891955703,0.015974668409736173,0.36536101416556255,0.12073602946707346,0.07691648549906027,0.0010978863918036526,0.38938329717986253,0.011501294690286512,0.4559434897190654,0.0006975953220854057
78,0.3779503571995685,0.006061599524290405,0.10783176084838642,0.2582222429838134,0.5569459158210783,0.00204423629007263,0.3439587785078035,0.0005832451268288959,0.52541656618448,0.0022034408074859888
79,0.25829811876807074,0.008467408322662028,0.17502456802300764,0.24385235492536772,0.6432779370490683,0.0021467733366659506,0.19825157981940814,0.0005652430934279464,0.6557397904594753,0.002306126838896959
80,0.08313582862401296,0.008496948304024823,0.1602497731307292,0.27797995398896275,0.39972134497492096,0.0013337968191448348,0.07625041192703541,0.000581046355680302,0.39164797312162525,0.0021606765919274483
81,0.047282617162251045,0.004588311849951315,0.09842100201125561,0.3965192939040066,0.6771483047230771,0.002161871194439956,0.048278133660675,0.0005834480475543666,0.42157441017240344,0.0016863377299446147
82,0.18427008313201937,0.0077645866206947425,0.1639335050794141,0.309911904440935,0.6546681578476116,0.0019143180490222888,0.18531338277193676,0.0005869583907892788,0.44607087249827565,0.001624858491977757
83,0.01362138512916114,0.011985840654727853,0.24198767518085068,0.6694784318435074,0.8255955100558481,0.0026463482048304484,0.014813260986720353,7.017906733859658e-06,0.898230560101752,0.0019377316162477627
84,0.011162623169555463,0.02074076164312687,0.4173779889324811,0.7707869454302625,0.7464975657433394,0.0067678664656769544,0.016111937771592408,0.0005728943166725788,0.9112367879095447,0.002526709724369771
85,0.3181812653547712,0.008949965101269887,0.17701015579418505,0.2074383652012519,0.5706387392408198,0.0017413037665092211,0.26830444815696397,0.0005793859267303318,0.6001793085576793,0.0015674025944731607
86,0.22233963257598843,0.009187566012904491,0.18322984777382917,0.2644855409515336,0.5002398274179808,0.0016846182090325388,0.18822670972692873,0.0005688762083346614,0.718594168638648,0.0023072040558594353
87,0.021582720417920337,0.00827371620368951,0.1673091013792377,0.5003981321188784,0.7366529263798444,0.001962025756806212,0.021935594386496185,3.6724944995573244e-06,0.6908776072086864,0.001256009021211854
88,0.46917057792837646,0.00727548112164174,0.13828154605453782,0.044731011619359384,0.4486619537984947,0.0010562501206082672,0.4405203678555396,0.0005850014566696708,0.3301661536072258,0.0024049193150218716
89,0.02282234189761398,0.010583526845858319,0.2108285772452321,0.5380797150692308,0.689959046916134,0.002019979424065495,0.02291587070815307,0.0005780729647760301,0.6616065556979822,0.001734643772526974
90,0.14890459106464027,0.012300718018066873,0.24735889216799642,0.35882510564349707,0.637216972685113,0.002213658907611376,0.12725737075433333,0.000567884769173686,0.8760913564104597,0.002748136213487894
91,0.017741140797495614,0.012496507122988384,0.25051477549271817,0.5568942531445689,0.8074231020915025,0.002810924175042733,0.014074902930405683,0.0005700844669009348,0.9156876797177917,0.0023372752811854237
92,0.007618863591826869,0.012628535839059703,0.2542766970746835,0.7842446864681978,0.9314737085218228,0.002853520061404869,0.014568901022459238,0.00056371655509364,0.9123810920966159,0.0022549006298500547
93,0.06838250527005675,0.00825438788495633,0.1643483170714613,0.41480292662418433,0.7167019797058808,0.002150645928652153,0.059713881720683065,8.186785707290332e-06,0.6500445216093323,0.0023632972090139124
94,0.15291478279190837,0.011859666831957744,0.23799618987054116,0.3949672554355573,0.5980255500717139,0.002386662688180075,0.12527267307153048,0.0005717777893931618,0.8655989667066449,0.0024155616994704313
95,0.17047644579118357,0.012877272870160949,0.23714263955987208,0.39655663350309,0.5586716523322505,0.002417484582161109,0.15949212428551612,0.0005739974085614955,0.7487227725981158,0.0026053854981833834
96,0.021250771069499685,0.011680967581101126,0.22816626218047537,0.5842191595197035,0.783993318973813,0.0024717389395162836,0.02212562289457383,0.0005788031087562632,0.8245590043347905,0.0021787037529018977
97,0.2783859141010129,0.013979339765718218,0.2742046589891658,0.2440857021317761,0.5224430430802341,0.0022659310229668334,0.25249519332560577,0.0005943029164990677,0.6131760179281296,0.0018946299592310992
98,0.21899832571670175,0.008873556902527715,0.16634464529357385,0.25090934236658724,0.5527279155432601,0.0020119782551990865,0.20105105342421148,0.0005702308663284436,0.6301833972553199,0.001563392232528521
99,0.015483687080113884,0.012877782581163339,0.2534407926574151,0.6339770305280603,0.826780254153466,0.0029337273487828313,0.015140580230417727,0.0005792108033645148,0.8923386708891239,0.0023635957149191755
100,0.2679787648074724,0.012679869357387769,0.24280498708870368,0.23601543460825242,0.5028593520140984,0.0016756036025344866,0.22263861067857865,0.0005858312078553291,0.6486632905905358,0.0017928005099830634
101,0.05500284376717568,0.01941146286941402,0.38643390026125995,0.4908152457676853,0.6125101562643824,0.003672083875879095,0.04678629948408072,8.40777471653592e-06,0.8699145721423637,0.0019555900564931505
102,0.4249056541634746,0.008379505462493353,0.16042653546730518,0.10639753514139416,0.3257432892673464,0.0010813432039358138,0.3862156680135146,0.01136280361159938,0.4116042583467472,0.0017307761742761558
103,0.26940420139611065,0.012668025844324648,0.2511980669615537,0.20814212183747688,0.4900318486794429,0.0018103763673695665,0.23153950973697623,0.0005772214389919775,0.6440946051823873,0.000713701662452066
104,0.4171466178575459,0.005133221982475015,0.095816048236154,0.17808007553622685,0.4562622068473823,0.0016942182989291826,0.3938736838383846,0.011385972710870593,0.3990276998512845,0.002038691504815251
105,0.05759272512154677,0.005163467419369634,0.1019686882480959,0.3562858731329051,0.6685489939131031,0.0024180398724696385,0.058029445748527725,0.011834779614049839,0.4272293020463631,0.002014369762795006
106,0.30757747113255174,0.00414778394129711,0.08296998347366208,0.0815909689040204,0.4777882656946375,0.00180743057197396,0.23926641948583346,0.0005771602848007387,0.4638654148425248,0.0023032975220557556
107,0.04434551538872969,0.009616215523331917,0.1801487946877851,0.2832667910032588,0.6268164123625761,0.002230517153810296,0.04144823391405461,0.0005782531843244502,0.49006438482539233,0.0029719896854009907
108,0.38026356569867437,0.012858148048215796,0.25400408015774506,0.22234170763147254,0.44374892261758314,0.002094476279192616,0.3640517674676253,0.011781102912558884,0.465088005238948,0.0019491007976830538
109,0.02875296641403008,0.02138025863317681,0.450765257129126,0.47107086836315437,0.4150888767273682,0.005301194583044584,0.023321221970594025,0.0005767326687514027,0.8153193537963442,0.0017998867806036864
110,0.13196065311260632,0.3116226938532691,0.2531937398341177,0.36807368276439933,0.5789379226895481,0.06941820672211081,0.10992427648330613,0.0005734775979359752,0.8853410682897115,0.002047893273807968
111,0.10251780668341312,0.008595752777837752,0.17323340061790965,0.3432889781146877,0.5883289819635722,0.0018681961348381397,0.08909060473586367,0.000578812374542814,0.5530757349626141,0.0016361887378601864
112,0.28851615139500375,0.015655573817723395,0.3120460832093681,0.24523518724329374,0.4349258509856688,0.002632089189862946,0.24842257111744173,0.0005799052740665242,0.6368091462358894,0.0016222238529008566
113,0.27287514153925285,0.012632225914149243,0.24640598540451603,0.17701081272249874,0.5128153697074372,0.002264640596552448,0.2300468714080434,0.011191057624980082,0.6074814776497339,0.0018750713331774707
114,0.12043273704869714,0.31733203849942165,0.4067328064039787,0.3714209094030575,0.541587563785223,0.004520154740899311,0.09721767530934022,5.516849312569606e-06,0.8886524738853446,0.002660206756611081
115,0.028449133600755835,0.31692698298801736,0.41053298425856455,0.5133588333081068,0.6301917698861781,0.0045094235915940865,0.02832097334131188,0.0005815907206401837,0.7949638347560735,0.0013704276325514839
116,0.011569356352041149,0.012291205996775141,0.2349479103299776,0.7069201019385951,0.820014292576061,0.0028795005590316267,0.016586840900843045,0.0005599620583831037,0.8669640915893655,0.0012803307632320987
117,0.04409970922788098,0.312968679751213,0.41912146145376555,0.455465516458169,0.5927451034538159,0.06763982059003337,0.03892524250419997,5.2912274100484075e-06,0.8831293594883698,0.002447800337238992
118,0.07931307307511397,0.006505096547985145,0.1271537714001209,0.3331538967861609,0.7937269984084027,0.002406041401027642,0.07044090839329031,0.011396234569476018,0.572608038435497,0.002034473486588688
119,0.031129633557163264,0.006135263423491199,0.11967823550774873,0.3670609764867011,0.6429410322453234,0.0020252172688197145,0.03153305020055486,0.0005744259511894878,0.45594819018195054,0.0020736426527664317
120,0.08456259758794973,0.008608187400618469,0.1756592861969125,0.38473231132357416,0.6872962847670259,0.002118979940892432,0.07945411098100576,0.0005773678384194858,0.5524442277739965,0.00145816241166399
121,0.14718234225564714,0.013487067469030601,0.26383427423526623,0.31612984977537945,0.4859350340494683,0.0028966331685271957,0.13676940658279982,0.01156485798602757,0.4995156055485299,0.0012063921483498538
122,0.16622855490711771,0.31077944192498197,0.45916204458136667,0.36690813480215057,0.4299368381943154,0.006194798990815656,0.14098393974729234,0.0005726876896324879,0.8621794457641909,0.002444049545646757
123,0.011727311151858238,0.012422757948943083,0.25838381699242496,0.6129561033959118,0.8082866816286841,0.0025298685143437527,0.012631054716996076,0.0005727187300174339,0.905706787334443,0.001182758267763484
124,0.14712203689982642,0.01202258636045142,0.23624902797402025,0.3745145015320767,0.6137949634568619,0.0022731576734360015,0.13163485340105485,0.0005774424280012222,0.8425195707885128,0.0022897998637307557
125,0.017361857962507082,0.013249472371589945,0.2579250055598521,0.48295712042779343,0.5734030389296968,0.002224948497808441,0.018366459267980723,0.0005747863902863287,0.6849735672995002,0.0023535503422811473
126,0.03730614964310104,0.3108978576749666,0.48292277403395867,0.4501489960902205,0.574659296115733,0.06260585795831437,0.02610480260099711,8.298901724559937e-06,0.8810484410668068,0.0018522550992011687
127,0.09687998017972169,0.01694852651464307,0.3170240698359897,0.25422475595372857,0.39792598654757294,0.00299643340841786,0.0838210090822281,0.0005837616944291235,0.5458045889256014,0.002084596521637873
128,0.028352485146406856,0.010591063979273873,0.2073653643515938,0.5071452098993801,0.629709864053167,0.0019335628620791461,0.034716689308915985,0.011678956881618734,0.4598552149320733,0.003035221023246574
129,0.2006140234481654,0.012268410480386923,0.25134592959664753,0.39024900729044504,0.5351377124849166,0.0021851041208710786,0.18754272698965235,0.0005842110850768556,0.7705249766028586,0.0019075565627808128
130,0.01734356342475385,0.012536999107676278,0.24321382811819714,0.5436575004446066,0.8114585791438846,0.002928255835766393,0.016500109415891376,0.0005721396183579852,0.902027006462502,0.0030823979347959773
131,0.014264751581017004,0.012235982782698804,0.2304621822351121,0.7025924749571991,0.809237455921461,0.0024754868209130995,0.02042618582606645,0.0005699663281224072,0.8321599701012957,0.0017796792286690448
132,0.10007206100557026,0.005318469953776772,0.09819727295703123,0.3672342801906282,0.6634201180560088,0.0022466494531046834,0.09388019454813663,0.0005811473527537101,0.46901406686375563,0.002332732800018356
133,0.004321866752084402,0.31148993642489015,0.47490396550191427,0.5696027745659638,0.7708437305966563,0.06274103110977854,0.00581922646656588,0.0005689609902816053,0.9329509992490777,0.0025565473363785944
134,0.19827672970327795,0.31444626023874706,0.6589614348028839,0.4151315584992876,0.2015194648484635,0.10964218956613449,0.15097885589620796,0.000573624460652811,0.8452227024084538,0.0022077886108887515
135,0.1750258241663635,0.31324679202818195,0.4024504005065609,0.3384418372708529,0.46661060094089996,0.06709805153487887,0.16631820796376623,0.0005756346730450886,0.7714180880533482,0.002099171396925354
136,0.032719259778746415,0.010935386358807942,0.22910535381138858,0.47570366008256537,0.5914591314331236,0.0017496094917623405,0.031986445909986894,0.0005789939839592165,0.7191390462962927,0.0014592006930736062
137,0.2997250660653167,0.006051632057806424,0.13310252488583718,0.11877792124936393,0.5790465061011224,0.001871228571274793,0.27575724430503334,0.0005852266152828645,0.4816136576273554,0.0019524752122643055
138,0.06515559478736518,0.01642035157035371,0.3074265121053074,0.41080295678570844,0.426810127980479,0.0034901772032455737,0.05107205130386648,0.0005679167361372878,0.7345423691616169,0.0031571152607354335
139,0.01983018569348699,0.012152165362807835,0.23609847355133617,0.459179356422961,0.6642459913006076,0.0024036837145167194,0.02200912315214383,0.0005763351665083573,0.6263089232106767,0.002451096880714522
140,0.223626160498885,0.012858830246971844,0.24719628780889036,0.2511341928509464,0.48604122420767404,0.0021721000882557154,0.19696135394456676,0.0005788221036186927,0.5812921436157809,0.0021416500850962444
141,0.4359624901506718,0.0024146909486528027,0.05152151837208743,0.025447682537452276,0.6370490516524325,0.0031259506064675964,0.3874352015873207,0.01144058062390994,0.34458411843793946,0.0023181319676956365
142,0.26158688221173754,0.012269133378500576,0.24538435067754344,0.2303814090250269,0.5006456763283811,0.0019363274989343806,0.2332765226511218,0.0005810857352731443,0.6249868240149752,0.0008498203552526548
143,0.012902124530491443,0.012029113762185437,0.2424328820422391,0.6654621674255172,0.8354173047280978,0.002538018023174378,0.01487023883514528,0.0005653204627456485,0.8948002092928105,0.0024194163192036294
144,0.04518909685179531,0.009457751605463686,0.18525694101641682,0.5268882079659161,0.5328995268722186,0.0017521759044176037,0.0578441982916266,0.0005760808206675275,0.3087708216698203,0.0018045460684293392
145,0.18921582607678472,0.014657935659587163,0.2756613432663289,0.30037530867285434,0.48435213961871953,0.0026252091035579668,0.17137138429166773,0.0005755535974127659,0.7201464024972056,0.0028018932334707355
146,0.039656801304443226,0.011449394050521394,0.22256063272785306,0.47829733046602685,0.7465122934563766,0.0021533462410981254,0.03355945560992096,0.0005812191625994816,0.8832914079463347,0.0023693711552601627
147,0.15738562617129453,0.011730333963811606,0.2292231953691059,0.4577618935257737,0.558695802434424,0.0018467419752345778,0.1478596367006413,0.000586601658007059,0.7598707194088999,0.002561401301968547
