,meaPhase12,powRatio23,meaPhase13,stdF23,stdF12,WL3,stdF13,meaPhase23,bandPow23v,rmsF23
37,0.5531896818510046,0.37624197562512685,0.3111280800970591,0.6311313080856545,0.6058300555533028,0.7404558590270083,0.6295745988164418,0.059655642332634026,0.41621821641909396,0.6029712224797704
38,0.246488710352737,0.16033261768193036,0.012343451414218543,0.8604103952782196,0.7269093913466608,0.4351389522629989,0.8599856053739936,0.0026782703167912538,0.2856610456203415,0.8364643565433504
39,0.3461713502066178,0.5159152326935196,0.01639927593250822,0.5099233630854574,0.6358318802968249,0.3569345761901658,0.5083941994988538,0.0030289580593790464,0.6935296294338427,0.47028944880044854
40,0.41995910119723057,0.25587742066416724,0.3129304964978855,0.7522563853141062,0.7261759458253924,0.49098711513808313,0.7512075491816388,0.06647406014726678,0.11627636517418194,0.7286427955783537
41,0.4037573499517588,0.4396556328174235,0.31145755406280157,0.6047493854587042,0.4996654636876039,0.7204875822958086,0.6028002878925202,0.06528864788569318,0.5513876407464187,0.5567056893969189
42,0.246031359794171,0.2097659713098557,0.012719633159810374,0.8169521380778988,0.6994361542516524,0.37643786802251045,0.8164018766327238,0.003038777421191417,0.10006079188031924,0.786549291649582
43,0.26643506859954974,0.3578454620224095,0.012915767073534711,0.6471717955122054,0.6717301609829285,0.449520891728049,0.6461294450071973,0.002194522345152406,0.2806761114341597,0.6202463536480256
44,0.5228918002148097,0.5392486728404952,0.31318244717757093,0.4320586804779619,0.6673011029560845,0.45067248984203545,0.43054592951964604,0.061893879216336156,0.22938626632129827,0.41907734533861074
45,0.18354703058914906,0.4084372096004102,0.00928108780674995,0.5842059600646747,0.6790428206479867,0.4015920300719205,0.5830170069840592,0.0018013540479859614,0.21793096156895914,0.5602386550965248
46,0.21756221290436112,0.0,0.011287584258121531,1.0,0.6494008758768907,0.13278143536927184,1.0,0.0028157151271863343,0.23095363958344345,1.0
47,0.22257747410450432,0.08650836884886937,0.011620159155306271,0.9244804332680452,0.6127792871335307,0.21124003215783413,0.9242549448206002,0.002762942621189369,0.015568007612200618,0.9110900981565315
48,0.5466058241351481,0.5857446513068649,0.31440343893296946,0.38839009898387067,0.610696038279064,0.5048801686113464,0.38669563363011145,0.9671287674088556,0.2544827403922398,0.3739571391513184
49,0.628603676037792,0.6412663825423783,0.31463600879114056,0.3134226335230633,0.5834921536028547,0.5539339026139104,0.31163032467878665,0.06217218198428036,0.3190421314161865,0.31133946428123144
50,0.2716651395353071,0.42640540049775155,0.013813680534290485,0.5903316551207393,0.7037358075503832,0.6304021902092432,0.5892653409393827,0.0025494896491717934,0.3981973885922715,0.5565190832029321
51,0.46324872418794033,0.514761645357345,0.3118257896715726,0.4667884794868087,0.7335048254328698,0.49858331703713354,0.4655328677293811,0.006308021040214357,0.19548289897975363,0.44839878496774144
52,0.5214475991674605,0.49479283494087867,0.3116513622779442,0.5020979848303603,0.5721077815173756,0.6705777546009604,0.500210588047129,0.06110885537090866,0.3306887984352699,0.4766825937424165
53,0.4053047082167758,0.5072686683543222,0.30961637601894665,0.4548131400102533,0.5739730748955841,0.5352302109814657,0.4532041371221411,0.005276003488236392,0.5069249881059366,0.4462482113419747
54,0.13770881751488193,0.4289529058651371,0.006979033827285867,0.6490108185558608,0.6547433194112161,0.45666297286139534,0.6476488777523058,0.0017741801456442404,0.327264365385632,0.5856129134833435
55,0.3090851168407192,0.2871951805684622,0.015408722144914275,0.703963298410737,0.5887028101050241,0.3637137952762749,0.7027936237138135,0.0032299924267515647,0.3154398160384839,0.6864589173493553
56,0.6276813291504093,0.602690635647985,0.3135119211433134,0.3680675140983003,0.6648985239852399,0.5668470112769701,0.36611664978408065,0.06062182552700633,0.2479674366971507,0.3563341506070977
57,0.28848886812259933,0.6970231037908162,0.014136565020718094,0.29703048387732833,0.6883008596569482,0.4724941876887643,0.2956096390680813,0.0017221952889905135,0.45169952952370884,0.2755495677932772
58,0.24319920872345976,0.13552514927206502,0.012105067309593116,0.8757114876500204,0.845738210129354,0.2957303956717293,0.8758596790531534,0.0025582850668379544,0.4300866945075858,0.858371756357581
59,0.1108393963482345,0.6391247690154986,0.005035331237620497,0.38774598083419864,0.7121826973764243,0.46562588271081845,0.38660233512821884,0.0015016534728837932,0.40979013585663693,0.34780716802088657
60,0.25108982566430216,0.21348308605975155,0.012508382205304916,0.8088809433044575,0.7285465917845991,0.3992672272559372,0.8084315188996107,0.002556447218370398,0.11393984246973618,0.780700066107127
61,0.16653215774559,0.3375417908375258,0.008183745692612416,0.6986657552613936,0.5549703986050849,0.6461986398105295,0.6973556538892147,0.001987108018099657,0.529827668234921,0.6574429093830281
62,0.10278706529851878,0.49187148182565876,0.005103745537565842,0.5223574724277996,0.6561260695024532,0.3684722855963322,0.5210228181478914,0.0016448743784626216,0.3781704287149125,0.48744382986201185
63,0.33742119091973766,0.21214257484965982,0.016550833956749757,0.7861133385038055,0.6559015246745874,0.33435021619624966,0.785333475502479,0.004421522098224336,0.10488713855262458,0.7691187668928814
64,0.17305533474517132,0.5939052135738777,0.00960319706031699,0.3640713525166616,0.6415291350715705,0.2103795928122895,0.3628378738604255,0.001105990952797094,0.27107363746894325,0.35607474289348384
65,0.4669259755942159,0.34297860522745965,0.31116684174008763,0.6576209693320889,0.6887261262722517,0.5699389435716924,0.6563656235005598,0.0639404547598503,0.1417243749008828,0.6337799051069848
66,0.2366645023877862,0.26196045758964337,0.011989751421583256,0.7588487373969739,0.6962739751023884,0.5551658953132129,0.7579570293756998,0.0026731505960602047,0.2327800391182534,0.7284754357631189
67,0.26096045437720344,0.41703090118669955,0.013502036924341146,0.5890486769287395,0.8536099509346742,0.3662494839536753,0.5882110678679959,0.0023995737241754396,0.24227414494898766,0.5596219341773847
68,0.26888232188692757,0.14835346770489527,0.012658389763825306,0.8587672367331379,0.719849661408702,0.30534298068357124,0.8580529935490749,0.0025963547850944716,0.04408732885764122,0.8419537584830507
69,0.43762325770493393,0.59201995278837,0.022248989290158026,0.39237311529714874,0.6308847978589676,0.7102752971340417,0.3907874393559738,0.06880156395653594,0.6283765924829519,0.3737897793360836
70,0.31296079418921463,0.3824868352185941,0.0152360390252222,0.599779159491541,0.6097076355378939,0.3361666992590661,0.598367276216879,0.002946071093492271,0.4502722418988212,0.5830272043379664
71,0.32873171234913257,0.4790752074855001,0.015257939353533314,0.5136408449778502,0.8042202262681968,0.45150685526801815,0.5124646798528549,0.0033603352655684473,0.3821351165618227,0.4902973147117646
72,0.25667578900101334,0.29276017132908216,0.012501792725990064,0.7029839759178683,0.5794371679980536,0.3631054038198292,0.7018539745161806,0.0020976414759340963,0.1343844161336364,0.6834037639222446
73,0.19796416196896788,0.629233825744224,0.009909220232027192,0.3666872609204317,0.5703894813673411,0.36883080199030915,0.36507703790584856,0.0013766797770899857,0.26361738119152084,0.34168179878329413
74,0.25354314702330744,0.2980794907125538,0.0127215712419618,0.7213544884518818,0.5968888122947164,0.4477739391173978,0.7202511062536653,0.0024850336779167937,0.5773801342707617,0.6900747261575023
75,0.2673889694593955,0.27643904679505665,0.012857236992561638,0.7292219315657329,0.8067089736831434,0.37896986289463963,0.7286319773951058,0.002651490239121152,0.48242586033726276,0.7048358618612085
76,0.22879603390838424,0.32632155178859445,0.011931221340610181,0.6461043997213203,0.6674207250314261,0.3798176998457293,0.6449099003038865,0.0020653478528613266,0.6416715123962573,0.6350510029036928
77,0.3653646607644557,0.8630755920146121,0.015975223557776162,0.05171348573081114,0.5888396658691861,0.4475436194946005,0.05102095217785374,0.0010978519095836319,0.4751625522017233,0.07691857108189759
78,0.10783570089261332,0.4419307633971011,0.006062127161446117,0.6069722503384907,0.6353756944162848,0.4657975360146014,0.6056205683211601,0.002044212595484433,0.4924829518422583,0.5569475243299331
79,0.1750274580241145,0.34009196654596724,0.0084678685360115,0.6744337675653649,0.6653795466526093,0.4476739890924103,0.6732286612997814,0.00214673828499595,0.1715864037638103,0.6432792482197099
80,0.1602517036111094,0.5447762788263317,0.008497521192928322,0.4036517555505895,0.6368304205020072,0.43543880233796145,0.40250306552220505,0.0013337528878834982,0.2419834011735476,0.3997221827067103
81,0.09842412179833371,0.30775146601723974,0.004588797109931894,0.7095276905078017,0.7145614533068407,0.3285943984529474,0.7087900517140268,0.002161834897408017,0.4961965427921975,0.6771495276269215
82,0.16393502308901253,0.343778105339614,0.007765119947904348,0.6990206775071313,0.7006087040266007,0.3260065619364231,0.6980140747454283,0.0019143817287406552,0.3475326425966062,0.6546689204455118
83,0.24199105566242105,0.17185780967945227,0.011986456681925831,0.8519054066488767,0.6801919021937473,0.4773091715012059,0.8514154715572853,0.002646370518390103,0.3706348786805519,0.8255943365438524
84,0.4173801707555356,0.23617564435329683,0.020741413327028103,0.7660536589854482,0.6954568955030209,0.6106229493948677,0.7650077304472996,0.006767876981774976,0.1302109213934556,0.746500087863903
85,0.17701171744631272,0.4227246023862168,0.008950450991716635,0.61359746559226,0.6276661530351567,0.3968391891011016,0.6119542037639282,0.001741361423009312,0.6929745731352752,0.5706400676133654
86,0.18323149086451818,0.45595005394088933,0.00918805986348149,0.513979992901555,0.7203671789465147,0.3370162744714599,0.5129111798261983,0.0016846506702961552,0.3766876354601681,0.5002384877367095
87,0.16731493898553979,0.23252261778874397,0.008274254129084021,0.7467918972565825,0.7055490957382101,0.31638311279143033,0.7459641733752732,0.0019620345140065718,0.3034651371781995,0.7366509627373371
88,0.1382852843194961,0.522115764625458,0.007275948012884368,0.47583242411893834,0.6561681399781031,0.21437759381178972,0.47444953883883356,0.0010562377692825424,0.3221631336892742,0.448666560672117
89,0.21083211466228147,0.28414031040044435,0.010584060437153807,0.7098221445190803,0.6183498236081262,0.4216848097690285,0.7088620248440582,0.002019926740734586,0.09763968916847279,0.689957574286838
90,0.24736245198638324,0.3407777101291377,0.012301201223317453,0.6631932485901699,0.6707371963829528,0.36281859070464767,0.6617862664605214,0.002213688479171204,0.552339165829677,0.6372183125109829
91,0.25051834074649415,0.17771119727411583,0.012497141328826643,0.8225783129362586,0.6989040387656624,0.36790300501922946,0.8221064136055872,0.002810989231126905,0.20380610033303376,0.8074274286001188
92,0.2542802963646183,0.06884139242264026,0.01262912472333877,0.9436462345378781,0.7755666842382709,0.3487191187015188,0.9436477048568535,0.002853522295661772,0.12390178146640587,0.9314745236521258
93,0.16435372003131124,0.26623834396129076,0.008254873307569759,0.7416652425959276,0.6816598069826852,0.3265823609934163,0.7409753691955003,0.002150676531712141,0.4819765290479463,0.7167016727613532
94,0.23799947814584002,0.37560306982407793,0.011860287533867982,0.6234355158860568,0.7326345241474392,0.44502748625687155,0.6224036359759023,0.002386708784902548,0.32301554157635987,0.5980266604185669
95,0.23714630727501107,0.4200676130355369,0.012877780663366756,0.5899280953820673,0.7898047524431289,0.420133411555092,0.5888601588740203,0.0024175583841793804,0.6095311095839722,0.5586730040250035
96,0.22816980891642444,0.2039392871257517,0.011681596359506484,0.8063176159741301,0.7490546814808807,0.3278013167329379,0.8058858026336834,0.0024717749139722823,0.14679653221969657,0.7839970544672519
97,0.27420826835439965,0.46612939404620757,0.013979967982882854,0.5635139931381699,0.6590720165443412,0.35189361840818717,0.5621674574825398,0.00226593588560601,0.2748823809272083,0.5224446248211342
98,0.1663501155967645,0.4194694566390019,0.008874090554950441,0.5797983515833476,0.6461974372490977,0.2574104252221715,0.5783427520392387,0.002012050247302203,0.19633927155468622,0.5527292201869409
99,0.25344435881721145,0.16990312002648977,0.012878362088012185,0.8506566061546146,0.823552370139086,0.4266888294982943,0.850482486538359,0.0029337312537815376,0.29069091293545485,0.8267825912320192
100,0.24280842491064764,0.47097873340383034,0.012680483900351565,0.5309728813113719,0.5395107659867807,0.35666297286139537,0.5293143892946633,0.0016755927028489145,0.8249193846804462,0.5028576688451336
101,0.38643907352682394,0.3620779525961056,0.01941210216018636,0.6364891617262366,0.8035511536434046,0.41341264150533424,0.6354819534040624,0.003672100003111215,0.2900671353808743,0.6125112340275977
102,0.1604276776883074,0.6296557396310657,0.008380073414551891,0.33678177539994475,0.6746208588459511,0.2503943680333746,0.3358079650263902,0.0010813112733756274,0.39313316064915155,0.3257491443729446
103,0.25120166022439727,0.490402794244881,0.012668661599227865,0.5248038068697172,0.5798730789505697,0.4329052864871912,0.5232246627925574,0.0018104120154332011,0.1735079558069461,0.49002953900738894
104,0.09582091907012869,0.5224842716911804,0.00513378581091295,0.4906997226348376,0.6306769798467216,0.32372292114812157,0.48944394092871996,0.0016942337373055541,0.40611354865993554,0.4562646962837753
105,0.10197394370043145,0.3153886414372844,0.0051640198924752,0.699819909823459,0.7324272130083939,0.2512743628185907,0.6990123687156795,0.0024180834837415396,0.17260400697785058,0.6685497435210831
106,0.08297481143467414,0.4630745238781897,0.004148271036912709,0.48289143322860933,0.744123312112242,0.1069030702040284,0.48214000106626864,0.001807392692950788,0.35429877887614314,0.477787168522966
107,0.1801549785493668,0.34001345851892206,0.009616763635376974,0.6449844228569926,0.8291381128096995,0.18912934836929357,0.6442288212400704,0.0022304916651602878,0.1587831051435217,0.6268177367932186
108,0.2540076579063939,0.5542773523034362,0.01285878745828278,0.4948536274368041,0.6074165686711812,0.45136996719031786,0.49330916457855734,0.0020944908785611436,0.4217899244066184,0.44375455009497666
109,0.4507667008501368,0.5200809647408167,0.021380922294534217,0.4072535590814086,0.7015706986740197,0.4576277078851878,0.40606173695153813,0.005301221394709071,0.387976423322937,0.41509418173602336
110,0.25319732762125524,0.3795809700814988,0.31163198145642995,0.5904631078043459,0.7343345768622521,0.3216739456358777,0.5895825558458175,0.06941855594207258,0.20363165406776973,0.5789394408508572
111,0.17323737689399685,0.39900022430864873,0.008596363382651061,0.6263707228583071,0.6200630550261547,0.5035569171935771,0.6249313589593218,0.0018681729672706759,0.6374689432785325,0.5883300000836799
112,0.31205058344508696,0.5450486536140395,0.015656215235651406,0.468523654910415,0.5851344227727991,0.4575972883123655,0.4667990616836381,0.002632061555321274,0.7189564941586932,0.4349263198413429
113,0.2464095220179979,0.47053011610642914,0.012632807079426479,0.5487492277154837,0.6260086776691943,0.22677356973687068,0.5472970091165965,0.0022646231367006134,0.2917613786541206,0.512815577851602
114,0.4067367731208699,0.4218102776086562,0.31732994298162304,0.5575197507657118,0.7028638133084627,0.3198552897464311,0.5562576638055126,0.0045201751784649325,0.26899349791193106,0.5415889140858389
115,0.41053538595969585,0.3482653464500486,0.31692294572982355,0.6565575171217121,0.6888878188232431,0.37201399300349824,0.655409980274031,0.0045094500199078374,0.36071602262515196,0.6301925474674276
116,0.234951485767338,0.17302207837985067,0.012291704620775461,0.8415469351806817,0.4572604517253963,0.4506920452817069,0.8405395319080876,0.0028795147239886357,0.16801818470159113,0.820012886705773
117,0.41912777538426066,0.37032496982514607,0.31296925814091403,0.6065200531068842,0.8693889136693564,0.2845077461269365,0.6058564802473743,0.06763978117525946,0.5072025162552202,0.5927466256077253
118,0.127156440954629,0.20676984864506895,0.006505560357692439,0.8272580284726513,0.8049045050890069,0.23122569150207503,0.8268513088446979,0.002406006193811886,0.3159026272664799,0.7937290277231535
119,0.11968057670952748,0.32214994499097427,0.006135774283200314,0.6586660181667608,0.7521907059729938,0.21939465050083654,0.6579410353468038,0.0020251777363561744,0.44020193476766933,0.6429420181920119
120,0.17566460554500385,0.3089424381281977,0.008608767108420188,0.727252770365307,0.6487368719841045,0.38787714838233056,0.7259929626272857,0.0021190392830920703,0.270703599936565,0.6872973900236814
121,0.2638379339429723,0.5066544899114516,0.013487695116420593,0.5318549288183718,0.504004298284741,0.5073615366229928,0.5299594817934637,0.0028965804597587985,0.6351165618226992,0.48593759152489896
122,0.45916491198262105,0.5308424391963342,0.3107792253098024,0.4456245974261564,0.6778983009610315,0.511198748451861,0.444020898864424,0.006194862084569123,0.295689062747793,0.429938997347347
123,0.25838759200713607,0.1760342230909732,0.012423300398857303,0.8232355763542912,0.6753695105632375,0.32595006844403884,0.8227461747614224,0.0025299296904813763,0.10755669503621076,0.8082893316485779
124,0.23625248032427773,0.3592735604191367,0.012023086434587786,0.6356850656606154,0.7770619601800414,0.3724355213697499,0.6347910113557605,0.002273156004585695,0.4887376433895438,0.6137963063688777
125,0.25792884579209574,0.3763573343587443,0.013250086244655734,0.5778581099733151,0.6849347147317627,0.3200334615301045,0.5768739670523004,0.0022249781197576195,0.33214701062536345,0.5734040149619675
126,0.48292748047597955,0.38095566165710687,0.31089551023888795,0.5819226269504292,0.7918474514415473,0.3948693044781957,0.5809071280055446,0.06260670187196682,0.581093725220701,0.5746608871743806
127,0.31702640217965133,0.5574871022526997,0.016949109838867847,0.4107896362704244,0.6406370382385143,0.28322577841514024,0.40935384123260654,0.0029964412689923595,0.6976529047946292,0.39793143268369835
128,0.20736906618445722,0.35553988955469396,0.010591618957544369,0.662149514282334,0.697815883378614,0.4424439953936075,0.6609279202431092,0.0019335478627594536,0.1432283131574774,0.6297105511995514
129,0.2513494784492436,0.44430202625479326,0.012269029059603774,0.5669988037805791,0.5900510928186204,0.5216891554222888,0.5655155408647439,0.0021850705530335464,0.4564439393138447,0.5351388668066911
130,0.24321741293834231,0.17362023477638563,0.012537647245791452,0.8263378596874055,0.9313845748347593,0.19498294331095323,0.8265447566241936,0.0029282177083788693,0.0701485436379975,0.8114608001472766
131,0.23046596722027707,0.18475555697973745,0.012236469279459814,0.8340541322151092,0.6636429990673534,0.4985681072507224,0.8334355174068347,0.0024754506109073947,0.1597557752286303,0.8092349146046542
132,0.09819960314811554,0.3301374691575608,0.005319066464589298,0.7024029550563274,0.7670055958801346,0.3938658931403863,0.7014314655861811,0.0022466384766966726,0.5213035893640641,0.6634210019832139
133,0.47490548978440145,0.20377906666239412,0.31149631570583014,0.7811181365267572,0.7565031831636998,0.19881580948656105,0.7804819534040625,0.06274191500922272,0.38960458846540147,0.7708425729897994
134,0.6589683064618894,0.7439303147798036,0.314442200575998,0.1895942055657066,0.6832554438181745,0.7888664363470439,0.1882897051767341,0.10964249515234648,0.5429560712586563,0.20151795352417928
135,0.40245271455184256,0.497351021672488,0.3132405896421137,0.48463975392057623,0.7198212765094684,0.3268778654151185,0.48355280695207126,0.06709892862623584,0.32477454141777234,0.46661590085604543
136,0.22910914640436414,0.36447645293256853,0.01093601615585281,0.6013986565535735,0.6806931997891408,0.32128718249570865,0.6003478701284853,0.0017496317411133137,0.5324232172120316,0.5914604654276462
137,0.13310315114959614,0.39238098289913587,0.006052242942473843,0.6046113601409172,0.6480120433072463,0.09099797927123393,0.6035879938156421,0.0018711922897530894,0.6296717238462759,0.5790473879316838
138,0.3074303537078952,0.5089883679943603,0.016420982452604198,0.4212532698855047,0.8388903531892462,0.5031375616539556,0.42046969131524237,0.003490192387290333,0.3998440556113549,0.42680936880245685
139,0.2361019921479153,0.30182330887300923,0.012152744130518202,0.6781630801992823,0.7543033534730952,0.26212980466288593,0.6773631177693661,0.002403643245782171,0.129074377544008,0.6642469226713974
140,0.24719982766676576,0.5034340585979642,0.012859368882928206,0.527977074651979,0.6383206277117717,0.44208982465289093,0.526546089459935,0.0021720743388701142,0.4632050536554422,0.48604637540480156
141,0.05152399618925102,0.36816419393084887,0.0024152379771073713,0.6892471704809854,0.5978113215198086,0.09912435086804422,0.6880284693714347,0.0031259702034878954,0.12524977533435533,0.637050115896672
142,0.24538790147878906,0.4751658281795751,0.012269804292464347,0.53037214254729,0.6306465674546855,0.38942941572691914,0.5289025430505945,0.001936304635460788,0.39472960828884074,0.5006485192840348
143,0.24243645211988082,0.15479967101398193,0.012029675913902634,0.8520368593324833,0.7318194720408743,0.4493818308237185,0.8517086954203763,0.0025380687336948385,0.09923085055769937,0.8354183576981331
144,0.185258226788109,0.45570972324585296,0.009458228515390308,0.5748425854113811,0.7074790154494952,0.6271864067966016,0.5733979314389295,0.0017521259640335685,0.3634979119310673,0.532900429277926
145,0.2756652123521666,0.46487433374990655,0.01465849054409718,0.49058141521959164,0.7806861035643323,0.26265562870738546,0.4896038812176787,0.0026252352610132085,0.2282391499709256,0.48435604127093046
146,0.2225641243469238,0.24223731855032524,0.011449995542411048,0.7730469417533159,0.7802856737358582,0.42699954370640764,0.7726315508876686,0.0021533020295229355,0.5919463974203099,0.7465168238454265
147,0.229226866993938,0.4322320846818556,0.01173082364615271,0.6003365188700327,0.6889015043996594,0.5968037720270298,0.5990563522951431,0.0018467751601127023,0.62139874187239,0.5586972711982126
148,0.35898104941230724,0.44059559286912126,0.017517936950311445,0.5300790030628475,0.6959896192368517,0.3851758903157117,0.5287772564909101,0.004065714634905495,0.24996563937199343,0.5171920370199912
149,0.4139517102859882,0.1727016374531355,0.02047903576536802,0.8191736884308493,0.6353756944162848,0.387190752449862,0.8184677720317748,0.006611397312251637,0.30762013004176136,0.808188915759437
150,0.2489425171574725,0.3281672915264738,0.012388027303701346,0.6763542912728563,0.6908696930375897,0.3231905786237316,0.6753145492349523,0.002264885686481693,0.35360390125284136,0.6506983088290671
