,stdF2,WL2,stdF3,WL1,rmsF3,meaPhase12,rmsF2,freRatio3,powRatio3,rmsF12
32,0.3392794190227738,0.26377632315576416,0.3637370409663671,0.05451134733512342,0.2736963772662725,0.23276151871696693,0.26664446294754374,0.45152198421646,0.6217760577647333,0.8066811282411905
33,0.8774166255376156,0.5897420438396279,0.8652044130511661,0.6485636517453195,0.6314850896601829,0.47490548978440145,0.6202364696086594,0.013222985207201665,0.18779771953975222,0.760452559877474
34,0.8461569014547935,0.7001851772102838,0.8355233402200011,0.44032441975944386,0.8363429213037877,0.5194572716736349,0.8309808492922564,0.15314849168118616,0.2843471598140308,0.7420617278800484
35,0.5534325131025407,0.36293441281598554,0.5710583133247715,0.17247213741861922,0.5673191109936924,0.34489098709321164,0.5614541215653622,0.32348399439718495,0.5436352302537596,0.8467649179683078
36,0.8868763073162708,0.37556306791266525,0.8850973439797495,0.4783720160370766,0.7047620620190878,0.24342676140949168,0.692879267277269,0.044689282907997674,0.092192410586738,0.7822717981418467
37,0.8876142800065808,0.7352827182291891,0.8596504085469131,0.6312024129179388,0.7906872296159306,0.5531896818510046,0.7859350541215654,0.015153223326842297,0.19914287940572972,0.7580395826008189
38,0.901179816211897,0.433183325438181,0.885716213449476,0.6693824254239158,0.6605495195006769,0.246488710352737,0.6496819317235637,0.012174165556352728,0.16195293628736915,0.7723040983069231
39,0.612378669298926,0.3608048748977219,0.6150655164070207,0.18205392283076471,0.5385423202668339,0.3461713502066178,0.532203164029975,0.2946294967715487,0.1789823640944391,0.8278442917503472
40,0.900204470140309,0.48603849963395207,0.8884150427159528,0.6592489057270019,0.6827515603843993,0.41995910119723057,0.6718467943380516,0.013222985207201665,0.12602659671177371,0.7374175362482942
41,0.6347810759359798,0.7270574049351881,0.6147374690565266,0.686578143965866,0.299824972755193,0.4037573499517588,0.29032139883430474,0.03183013904547162,0.5662839926235681,0.9085881490575146
42,0.7386401560553716,0.3781277722750958,0.748413274517468,0.5905395961305036,0.3849872857567451,0.246031359794171,0.36843297252289764,0.02403061050186192,0.4908314069764421,0.7955935900262812
43,0.8821875954781547,0.4464170363033461,0.863799160571035,0.3520027954537095,0.6735048380172385,0.26643506859954974,0.6638234804329726,0.14380478972361724,0.12361237370457911,0.808290177054964
44,0.8580060635972645,0.4486886869643857,0.8605091481005825,0.35892154338470594,0.5699072025362437,0.5228918002148097,0.5547393838467943,0.15541764886747977,0.2583753668735877,0.7342113575008493
45,0.6320430562410398,0.4078644330562853,0.6268333426396412,0.418937359767536,0.38087249430335846,0.18354703058914906,0.3709808492922565,0.10676949882135903,0.4269239760006234,0.7836160690341536
46,0.9680368516298857,0.12669566340812194,0.9990833286801795,0.864457277375216,0.7248571711634357,0.21756221290436112,0.7048592839300583,0.0022257524512315774,0.11581517363185373,0.8082740865668262
47,0.8664732426143976,0.20786787821368588,0.8850159137863643,0.662393791150182,0.5529071034642185,0.22257747410450432,0.5344459616985845,0.00742202179631718,0.30202332406950466,0.8462702844440737
48,0.8425309642999838,0.5042461564962749,0.8382801012526291,0.3647607312318388,0.563162379049569,0.5466058241351481,0.5496712739383847,0.1742031362099006,0.26055673878600555,0.7385373150338794
49,0.8594709628898448,0.550290685155678,0.8541189718391126,0.40999926435428696,0.6413394537829,0.628603676037792,0.6294687760199833,0.1705186020293123,0.15650242850835044,0.7063009159659359
50,0.5485675339020895,0.6388613754790923,0.5318787574217805,0.5315518446316254,0.3610878108384795,0.2716651395353071,0.35593671940049953,0.03017320897816951,0.40548297446819564,0.7932795394544729
51,0.8837222966462198,0.49442961112785844,0.8770613471811194,0.42298525030345385,0.6533205640500643,0.46324872418794033,0.6410391340549542,0.10830344026510882,0.15325316225552582,0.7185237275105631
52,0.8525142776563494,0.6693940829421645,0.8290163697954473,0.521537867363078,0.593891879396321,0.5214475991674605,0.5845532056619483,0.04539475931809643,0.21682813433417314,0.7817516522547542
53,0.8721333051305555,0.5301279014684983,0.8658170007631173,0.38721135101335197,0.7847263960899573,0.4053047082167758,0.7762497918401332,0.15880188582556115,0.21139710656866054,0.8294026853236871
54,0.48252602881383827,0.46560871624822364,0.47974016788579305,0.26241034317872514,0.30053168653611173,0.13770881751488193,0.2934820982514571,0.33927778347169557,0.48689644424820133,0.8195010756789293
55,0.8761639521492869,0.36003186770595585,0.874585869302213,0.5453856622650531,0.659945180145966,0.3090851168407192,0.6475170691090758,0.01668204024461073,0.14240669073530554,0.8513477273675366
56,0.8747679146395921,0.5605787864433056,0.8726617901613714,0.3703985360650311,0.6932531950728178,0.6276813291504093,0.6816219816819318,0.16077158279525813,0.09442611880210905,0.6422607731777523
57,0.4708688805847377,0.48181387537143106,0.4659203007798686,0.191838010813992,0.34504804993230076,0.28848886812259933,0.34,0.4519490280482389,0.4300407781616062,0.768908409365856
58,0.9286516721897109,0.28955256018259334,0.9402255849014463,0.5356751388531283,0.736082031637,0.24319920872345976,0.721052456286428,0.013720064227392303,0.07868626788914573,0.700305719274617
59,0.20451714493877649,0.48350415572111455,0.20594859195562765,0.17911133997866627,0.11323932498926714,0.1108393963482345,0.1098751040799334,0.5852891940828807,0.7457338770421547,0.7120875322554694
60,0.7830031258078922,0.400665561345334,0.7827279580099391,0.6360392834810755,0.43821538258313786,0.25108982566430216,0.4232872606161532,0.01704929793994056,0.42419677410976336,0.77908176947694
61,0.4755458412653648,0.6601782868954826,0.45519478102257716,0.5098171920403134,0.2671279019847429,0.16653215774559,0.26253122398001666,0.046737385125209266,0.5314926885015974,0.8745597463662316
62,0.469317727796188,0.3780409973730675,0.4567303218121243,0.17837569426564168,0.3450843763416003,0.10278706529851878,0.34127560366361365,0.41363465546103656,0.4401963585361419,0.7692302191286108
63,0.9096453500669818,0.3305477800267,0.9219154242745733,0.5824474932872328,0.6569631121825567,0.33742119091973766,0.6406927560366361,0.008096751050527817,0.16963585361419184,0.803024415825889
64,0.46088039671907693,0.21843805176348993,0.4755755951383848,0.09344539669695079,0.3913146857765595,0.17305533474517132,0.38463613655287265,0.37784838235796525,0.42262538635360125,0.7816246744655873
65,0.8606228113469179,0.5669889324318504,0.8563217748990266,0.6375657483356016,0.5735322479442554,0.4669259755942159,0.5600009991673606,0.01352020771411977,0.2598266278797953,0.7487982789137133
66,0.6948388916308258,0.5612635114766806,0.6784903307461798,0.7203258910508699,0.34579769492420986,0.2366645023877862,0.3347044129891757,0.021958593830070705,0.5212721747487079,0.7921448620687601
67,0.8101624009964983,0.3663321993023556,0.8127501070225399,0.3472670761761136,0.4785938377200224,0.26096045437720344,0.4628542880932556,0.15552680127088245,0.36827095400119475,0.6854309569072891
68,0.9006345625044069,0.3008376038930279,0.9105849945092783,0.632765660058116,0.6249397311845711,0.26888232188692757,0.6085728559533722,0.009109699019507339,0.21190358691982025,0.7634626730472406
69,0.8397452349056383,0.7116403255673744,0.8038300109814432,0.42540920292786993,0.5618546283147847,0.43762325770493393,0.5541388842631141,0.19610023572819515,0.24893522246175423,0.7849050363227872
70,0.8839408681755154,0.3336936393781491,0.8828033391032442,0.32312502298892853,0.6507314817872593,0.31296079418921463,0.637315570358035,0.13507567216699123,0.15713617828108362,0.8334902652546767
71,0.8173024042868224,0.4501571853064037,0.8195851247975878,0.41114687166660535,0.4985469436280175,0.32873171234913257,0.4831273938384679,0.17113696149772814,0.33791459962078907,0.7051745817962944
72,0.8998049307856826,0.35944834417122434,0.9022837679379083,0.3698111229631809,0.696941976817146,0.25667578900101334,0.6834371357202331,0.12875883980731784,0.10584140671670864,0.8666158127782314
73,0.44193753084678855,0.37790491365574264,0.44121205352988263,0.1507889800272189,0.31496317823057357,0.19796416196896788,0.3093855120732723,0.4127805677974788,0.48355886860081554,0.8448996132323408
74,0.8313262356342102,0.44706300331596405,0.8287011186181994,0.5047890535917902,0.5234239291965258,0.25354314702330744,0.5090757701915071,0.073337091319053,0.3168995610503623,0.860835155928749
75,0.8313525582269855,0.38033374962318595,0.8263054423288104,0.489774524588958,0.5126911264489283,0.2673889694593955,0.4985578684429642,0.052738205049366285,0.3318991714500922,0.7200195469633673
76,0.6017062680674048,0.386008139184359,0.6064688145625106,0.6220987972192592,0.32389617251742014,0.22879603390838424,0.31220982514571194,0.018709644357896904,0.5111815277525259,0.7911287775400624
77,0.45594491057369163,0.4570087420869041,0.4483779105477694,0.12073785265016362,0.3946567154321191,0.3653646607644557,0.3918368026644463,0.44269071777527247,0.38770421547492273,0.7875215284771844
78,0.5254177536487344,0.47494078635717674,0.5066353974724068,0.2582153235002023,0.37826690003632635,0.10783570089261332,0.37436802664446295,0.3779508728775922,0.3796031271915015,0.8121417631599336
79,0.6557404404333829,0.45051462038671897,0.6483239339624398,0.24384632361054917,0.6573098642713251,0.1750274580241145,0.6541082431307244,0.2582983157391275,0.2023882496558531,0.7957652218997504
80,0.3916425767938143,0.4499354032987382,0.3737413218679622,0.27797292823776065,0.3576566163600937,0.1602517036111094,0.3578218151540383,0.08313518499538794,0.4745591023609776,0.7845720228127366
81,0.42158452607581853,0.34010809181344476,0.42415824445809375,0.39651285540883513,0.28739803837389777,0.09842412179833371,0.28152872606161533,0.04728229305455914,0.5177657723176021,0.7386910685871956
82,0.44607393828292097,0.33683303905947204,0.44802892400469047,0.30990546952587633,0.24952940787952838,0.16393502308901253,0.2416519567027477,0.18426941341259268,0.5568686527622659,0.7787855257120042
83,0.8982302756821549,0.4755867533697946,0.876142349284345,0.6694743811380439,0.6752485056636174,0.24199105566242105,0.6660516236469609,0.013620990058419602,0.13485104283005636,0.8067228443215476
84,0.9112364567909941,0.6075599672710047,0.8817075213579765,0.7707727958215324,0.7785839305174861,0.4173801707555356,0.7730258118234804,0.011161217587373179,0.009259499753253186,0.7449490765847642
85,0.6001786175938332,0.4017574609189958,0.5969298490516872,0.20743186081583112,0.5157854760410818,0.17701171744631272,0.5102947543713572,0.31818181818181823,0.2078452507727072,0.8278937551027706
86,0.7185950316106138,0.3386482063649283,0.7226766802538761,0.26447934674660684,0.5578749050559756,0.18323149086451818,0.5477059117402164,0.2223395169280175,0.1999506506324511,0.7469484687218789
87,0.6908787515570285,0.32168295939020713,0.6866938410854877,0.5003917313421856,0.5094481688187311,0.16731493898553979,0.5008592839300583,0.021582795258105303,0.2622777330458949,0.7623071376213492
88,0.3301605208113001,0.22697127600017228,0.3469391553595027,0.04472725935189614,0.25569829265876287,0.1382852843194961,0.24968526228143212,0.4691674353455639,0.6495155969974806,0.7816727373495987
89,0.6616066182518979,0.42772490418155984,0.6453645280771307,0.5380733438775885,0.5388956771572933,0.21083211466228147,0.5341878434637801,0.02282122237026407,0.19532090075582453,0.8345379348156448
90,0.876091094972855,0.3597347228801516,0.8750046531539077,0.35881855298488247,0.6228790330570324,0.24736245198638324,0.6090457951706911,0.14890420552765538,0.1955014155476481,0.7952241047431184
91,0.9156877952478321,0.36179751087377804,0.9178136691049193,0.5568874829881929,0.7615765661636008,0.25051834074649415,0.7494621149042464,0.017741108947422368,0.033596529960260746,0.7897610860483549
92,0.9123810195304239,0.3453081262650187,0.9123043348781804,0.7842351123698827,0.6254185793071563,0.2542802963646183,0.6105445462114905,0.007618461958935452,0.21385678294070282,0.7353096823022509
93,0.6500458295142073,0.3326665518280867,0.6465138570923372,0.4147956744032074,0.4992800766156995,0.16435372003131124,0.4916336386344713,0.06838167469509071,0.2532157346562427,0.7919648869792195
94,0.8655996615666645,0.44362430558546145,0.8532337093081691,0.39496082686578143,0.6516990852349658,0.23799947814584002,0.6410624479600333,0.15291436918793347,0.14773901976572038,0.7612052371559169
95,0.7487226491809444,0.42119202446061754,0.7479921640888194,0.3965501894287711,0.41182259502658425,0.23714630727501107,0.39735886761032474,0.1704758976461344,0.4386509441313212,0.7255064034183348
96,0.8245596841288868,0.32811248438913054,0.8326141883968954,0.584213042998492,0.47977609722268083,0.22816980891642444,0.4626977518734388,0.021249701069317756,0.38083296537752265,0.7571033545688047
97,0.6131777480081789,0.35645751690280353,0.6180528412157761,0.24407989112443448,0.44078465044087045,0.27420826835439965,0.43133721898417987,0.27838645758600666,0.32253577829147295,0.819493328406863
98,0.6301840231262781,0.2623487360578786,0.6411417909058761,0.25090300511273766,0.39850731481787255,0.1663501155967645,0.3862647793505412,0.21899832598817945,0.3966000883093945,0.7981627046322728
99,0.8923382453171639,0.42517764092846994,0.8804790887263387,0.6339794754846066,0.6450381427297645,0.25344435881721145,0.633315570358035,0.015482901164975582,0.17836939300277915,0.7134403251470492
100,0.6486638933934994,0.3597174970931485,0.6493010962830607,0.23600985765255456,0.5616267626564512,0.24280842491064764,0.5548393005828476,0.26797854531789145,0.15595179345991012,0.881770668827957
101,0.86991468659663,0.4108298522888765,0.8690555958828894,0.49080810681575754,0.6201380403553383,0.38643907352682394,0.6065811823480433,0.05500153735779441,0.1984688709384172,0.7006096507172187
102,0.41159604221015783,0.26143792257008747,0.4167364639752825,0.10639276124618385,0.3248208447541362,0.1604276776883074,0.3196636136552873,0.42490861261999935,0.5140256097244227,0.7600175207537501
103,0.6440950433617713,0.4392920201541708,0.6315865393563758,0.20813624158605218,0.5055480334202964,0.25120166022439727,0.49969358867610325,0.2694031635407058,0.23282771876055167,0.8639638619555308
104,0.3990223036969142,0.33508246845527756,0.3993569341299534,0.17808143598043183,0.2616855453914996,0.09582091907012869,0.2559766860949209,0.41715349663489465,0.556154385600374,0.7861806544657065
105,0.4272250816705446,0.26162094655699586,0.42855547490088786,0.356278736160665,0.28134804002509817,0.10197394370043145,0.275270607826811,0.05759283932902874,0.5227526557751747,0.7277626474216483
106,0.4638651907212862,0.11280737263683732,0.486836227595064,0.08158310957442899,0.5703104256794689,0.08297481143467414,0.5668799467110741,0.30757746575108474,0.6014129503129788,0.6676241500348628
107,0.49007027192178443,0.19638689117609062,0.5135685967949076,0.283260381800125,0.39415144810277064,0.1801549785493668,0.3853555370524563,0.044344231491920336,0.4029635593880678,0.6864142645157062
108,0.4650873111001435,0.46214202661384096,0.4654782511586354,0.22233604296170964,0.28907565800336843,0.2540076579063939,0.28180849292256455,0.3802569095691982,0.5033895223500688,0.8583202722272216
109,0.8153211591341749,0.4567115972610999,0.8178034321663223,0.4710652149924596,0.6627059872527327,0.4507667008501368,0.6520399666944213,0.028752007106009378,0.08727046050751927,0.7297346261345284
110,0.8853416061482058,0.31599199000904354,0.8966255327861224,0.36806745871188434,0.6676959149301541,0.25319732762125524,0.652383014154871,0.13195996037033242,0.13371600737643177,0.7561969237370457
111,0.5530799783778704,0.5124908488006547,0.5340192082193311,0.3432835546400853,0.4732736699580595,0.17323737689399685,0.4711540383014155,0.10251785043216836,0.2517795252071375,0.8298728851437119
112,0.6368093257185834,0.4612893501571853,0.6335711094980179,0.2452293375510354,0.5039926026221062,0.31205058344508696,0.4968159866777685,0.28851593727580205,0.23402898626009713,0.8546492571557978
113,0.607487837551999,0.22810387149562897,0.6338107469242653,0.17699635855372053,0.5100492057725966,0.2464095220179979,0.4991174021648626,0.2728741758054047,0.23640295057271238,0.8357322066018678
114,0.8886530823286095,0.3129107273588562,0.9154452137658905,0.3714146467061463,0.6829992404478055,0.4067367731208699,0.6651656952539551,0.12043148508762941,0.12258123165632062,0.7532499806318199
115,0.7949634539002093,0.3695038973343095,0.8170100694250563,0.5133519696913966,0.46337307222350643,0.41053538595969585,0.4445029142381349,0.028447951897782778,0.3964442482013454,0.7785998891544151
116,0.8669651460668877,0.44797597002713063,0.8543227799802706,0.7069187479309964,0.554118754334401,0.234951485767338,0.541392506244796,0.01156947149055379,0.2893054725851277,0.951090875501338
117,0.8831300383087736,0.27935489427673227,0.9191537774303423,0.4554584911906426,0.5881899540966282,0.41912777538426066,0.5664350041631974,0.044099962420142816,0.2555938806784239,0.6525825233461064
118,0.5726104021246095,0.23840704534688428,0.5782009045731198,0.3331481958288888,0.45521614213533235,0.127156440954629,0.44780682764363033,0.07931228861330329,0.2997922131892678,0.7022246589710431
119,0.45594491057369163,0.22907282201455578,0.465501516928174,0.3670546584764777,0.3804266701892275,0.11968057670952748,0.37479766860949204,0.03112978716135424,0.4232487467857977,0.7177728380641355
120,0.5524454158734636,0.3945318892381896,0.5491652241889553,0.38472597197189834,0.36734586044054024,0.17566460554500385,0.35982681099084096,0.08456151139352944,0.4052751876574634,0.8120583309992194
121,0.4995182025429506,0.5172537789070238,0.4890464757012304,0.31612351491521684,0.3559856015323139,0.2638379339429723,0.3512173189009159,0.14718185234532474,0.4080932962780187,0.915757355438883
122,0.8621800747373618,0.5092803927479437,0.8531888063729596,0.36690182807959687,0.6296456523892869,0.45916491198262105,0.6179883430474604,0.16622817806019613,0.17492792395002726,0.7440611200171633
123,0.9057063620766647,0.3215752982214375,0.9127719768459062,0.6129583992349285,0.6241999933951983,0.25838759200713607,0.6079866777685262,0.011726623620648413,0.2133243292382016,0.8049469311863457
124,0.8425202942489837,0.37172387063433965,0.8365514545759115,0.37450822084084306,0.5309534031240711,0.23625248032427773,0.5168559533721898,0.14712155375627756,0.3025765564530791,0.7334312667981717
125,0.6849749700345485,0.32280694199216226,0.6887784540361457,0.4829514106006547,0.5396023909382119,0.25792884579209574,0.530714404662781,0.017361894024802704,0.2096270226747357,0.7798564370891712
126,0.8810500834332183,0.38705202187674953,0.8997850242894634,0.4501434509140398,0.8242198078002707,0.48292748047597955,0.8121998334721066,0.037304840968877054,0.2511293213163294,0.6703774113384307
127,0.5457942607346824,0.2890487059127514,0.5663818936475143,0.2542189281641961,0.4746606783131336,0.31702640217965133,0.4663646960865945,0.09687916367735985,0.2799680527778499,0.7955739238741129
128,0.4598462948600438,0.45343654450712717,0.4563115379604296,0.5071394416449038,0.31176315181136677,0.20736906618445722,0.3062947543713572,0.028352294079464324,0.47054621957871223,0.7854229712576207
129,0.7705257467860586,0.5231772964127299,0.7510981443222217,0.39024257917386984,0.4473828473300089,0.2513494784492436,0.4363363863447127,0.20061323494243452,0.39158723150048047,0.8586778386302824
130,0.9020282497826038,0.1913117436802894,0.9308448266234854,0.5436513774965976,0.617482910075625,0.24321741293834231,0.5970754371357202,0.01734310409620443,0.22503051868782628,0.6429222710234147
131,0.8321608028390798,0.4997631454287068,0.8184525471364491,0.7025784382241512,0.5001882368481886,0.23046596722027707,0.48754038301415487,0.01426497215674219,0.34820394275473365,0.8135136262596767
132,0.4690121977014737,0.4046722794022652,0.46633908463156337,0.367227903041895,0.3221789240778045,0.09819960314811554,0.31634637801831805,0.10007174336373886,0.46489701566193087,0.7163664102120966
133,0.9329525958306895,0.1910942681193747,0.9802822603160422,0.5695920844521278,0.6758957762293186,0.47490548978440145,0.6525661948376353,0.004321683577602403,0.1628347315654139,0.6954785728332966
134,0.8452234365084962,0.7843331467206408,0.8117450257784726,0.4151248758597859,0.7620785310921039,0.6589683064618894,0.7588742714404663,0.1982764510949404,0.1949455858289395,0.6210749637964017
135,0.7714188347552235,0.3246759398820034,0.8138529044986692,0.33843564939125315,0.42885968098807825,0.40245271455184256,0.4059916736053289,0.1750247685422432,0.4373782499155866,0.75478036483692
136,0.7191402853181039,0.32458119805348606,0.7261107078377724,0.4756979438702321,0.44404081767444925,0.22910914640436414,0.43048459616985846,0.03271839021557173,0.37579283654969997,0.781640073658679
137,0.48160943852969534,0.09928512983936955,0.5085664563441101,0.11877000036782293,0.3483471483768699,0.13310315114959614,0.33767860116569526,0.2997249837723344,0.4758837432793953,0.779225689954172
138,0.7345437025547018,0.5034882218681366,0.7318806186833436,0.4107974399529187,0.6666655658663847,0.3074303537078952,0.6601698584512906,0.0651549315021694,0.1498194852081764,0.6625407476713489
139,0.6263084913864017,0.2664893846087593,0.6339875667727586,0.4591735020414168,0.43723787193289515,0.2361019921479153,0.42714404662781014,0.0198302073724847,0.3389483390041817,0.7422279962574717
140,0.5812827563515007,0.44929374273287115,0.576758426861727,0.25112737705521027,0.4537795977675769,0.24719982766676576,0.4476036636136553,0.22362577294933556,0.2897924729227812,0.8344646337030174
141,0.3445909422078075,0.11086947159898364,0.36524931598637567,0.025434950527825795,0.3431095406360424,0.05152399618925102,0.3383213988343048,0.4359605069864371,0.6289447027349939,0.788384455396571
142,0.6249876612846367,0.3943759958658111,0.6277081355742923,0.23037481149078606,0.4463888246755391,0.24538790147878906,0.43709908409658615,0.26158655324382496,0.3214202228513545,0.825766235004559
143,0.894801287926861,0.4462663106670686,0.8763563943641,0.6654467208592342,0.6639642019748356,0.24243645211988082,0.654014987510408,0.012901848245703923,0.1473117581361523,0.7693488119856259
144,0.308773414181297,0.6429524998923388,0.2933115565730452,0.5268823334682017,0.1707010996994815,0.185258226788109,0.16842631140716074,0.04518807010351543,0.6350354536245812,0.7741896651390636
145,0.7201461843991634,0.26299039662374574,0.7364453626668156,0.30036966197079484,0.453564941712625,0.2756652123521666,0.43828143213988346,0.1892162891599194,0.35915690501545416,0.7132913391457739
146,0.883292204282122,0.42541664872313856,0.8729875109349117,0.47829109500864386,0.6463591030679303,0.2225641243469238,0.6346977518734388,0.039656998394315204,0.16637360068569648,0.7424169105070888
147,0.7598721474065196,0.5993992506782654,0.7354379548457946,0.45775554492956194,0.43927215085367055,0.229226866993938,0.4293588676103247,0.1573852960267842,0.40159995844263785,0.8007961811908154
148,0.8886319302451293,0.38156883855131135,0.8952016676903605,0.32609335344098284,0.7315148112677916,0.35898104941230724,0.7186644462947543,0.13374158723651397,0.13811589309368588,0.7663965053843541
149,0.9314296458201134,0.38169221825072136,0.9560276955720587,0.7455585390076139,0.695237937980912,0.4139517102859882,0.6769858451290591,0.0036657442519900385,0.14001064907405003,0.79493924350868
150,0.8526543514536183,0.3208647345075578,0.8535054534963799,0.35899326884172583,0.5615828407252071,0.2489425171574725,0.5466454621149043,0.1477841549656657,0.2695280642061245,0.7927253115297287
151,0.8050153940163107,0.32162051591232077,0.817775513242876,0.45796520395777396,0.6738185660975529,0.33171720358987117,0.6621115736885929,0.020767995627071184,0.11511389314563258,0.7452971078837433
